,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,BET,Vt,S,V,Temp(K),Pressure
0,Methane,LGBM_separate,0.8914401720322911,0.9981786519777623,-1,-1,0.9411508792301129,0.5892328820267044,"{'learning_rate': 0.5, 'n_estimators': 300, 'num_leaves': 30}",2298,2107,0,0,876,3419
