,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,BET_0,BET_1,BET_2,BET_3,BET_4,BET_5,BET_6,BET_7,BET_8,BET_9,BET_10,BET_11,BET_12,BET_13,BET_14,BET_15,BET_16,BET_17,BET_18,BET_19,BET_20,BET_21,BET_22,BET_23,BET_24,BET_25,BET_26,BET_27,BET_28,BET_29,BET_30,BET_31,BET_32,BET_33,BET_34,BET_35,BET_36,BET_37,BET_38,BET_39,BET_40,BET_41,BET_42,BET_43,BET_44,BET_45,BET_46,BET_47,BET_48,BET_49,S,V,Temp(K),Pressure,BET,Vt
0,Methane,LGBM_separate,0.9385748782674561,0.6195457803756763,-1,-1,0.9002832955812923,0.8328503328117962,"{'learning_rate': 0.1, 'n_estimators': 300, 'num_leaves': 50}",1319,1076,382,236,202,180,127,107,105,162,85,89,75,63,68,97,62,76,41,35,60,38,37,101,40,18,33,62,24,53,63,17,20,43,28,21,37,25,48,54,30,58,26,46,45,79,81,189,267,494,0,0,1694,4531,934,817
