,CV_r2,CV_mse,test_r2_separa_model,test_mse_separa_model,BET_0,BET_1,BET_2,BET_3,BET_4,BET_5,BET_6,BET_7,BET_8,BET_9,BET_10,BET_11,BET_12,BET_13,BET_14,BET_15,BET_16,BET_17,BET_18,BET_19,BET_20,BET_21,BET_22,BET_23,BET_24,BET_25,BET_26,BET_27,BET_28,BET_29,BET_30,BET_31,BET_32,BET_33,BET_34,BET_35,BET_36,BET_37,BET_38,BET_39,BET_40,BET_41,BET_42,BET_43,BET_44,BET_45,BET_46,BET_47,BET_48,BET_49,S,V,Temp(K),Pressure,feature_sum
0,0.006666353671965672,0.06739435487395183,0.01972213793134549,0.17059280549485037,0.0050919737800923974,0.006021310235188829,0.003432564465212043,0.0026152601585828147,0.0027788239873447174,0.0028871827791261554,0.002464850829083986,0.0017361508553601914,0.0015749687330456974,0.0018549761772163908,0.0017492954901128996,0.0011583501185915919,0.0013463423639371946,0.0010987184582145954,0.0016988819782681958,0.00191939068448453,0.001161055630526339,0.0014909840929755217,0.0012488954387910583,0.0008157893185976435,0.001068708866024882,0.0011589811886159073,0.0009549409768372528,0.001420310291674258,0.0007612299011732579,0.00048077308683712775,0.0006168819075963971,0.0010674746900027302,0.0007717748700673576,0.000860883233675943,0.0011313117644144099,0.0007588441179718719,0.0008180975641812437,0.0009298009901152876,0.0007887986231651516,0.000495523271770956,0.0007288476660813144,0.0006708625515384242,0.0009429156796673207,0.0008711820230069894,0.0007773459543224992,0.0009261033192802327,0.0009867086555764995,0.0009679529730662811,0.0010582791922842448,0.0011974421852150104,0.0009109295960765451,0.0015406625553461564,0.002112359932896505,0.0036093353044681638,0.0,0.0,0.009303589244425415,0.02797684791972228,3099.9670834328786
