,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,BET_0,BET_1,BET_2,BET_3,BET_4,BET_5,BET_6,BET_7,BET_8,BET_9,BET_10,BET_11,BET_12,BET_13,BET_14,BET_15,BET_16,BET_17,BET_18,BET_19,BET_20,BET_21,BET_22,BET_23,BET_24,BET_25,BET_26,BET_27,BET_28,BET_29,BET_30,BET_31,BET_32,BET_33,BET_34,BET_35,BET_36,BET_37,BET_38,BET_39,BET_40,BET_41,BET_42,BET_43,BET_44,BET_45,BET_46,BET_47,BET_48,BET_49,S,V,Temp(K),Pressure,BET
0,Methane,LGBM_separate,0.9203740515427153,0.7840117704264117,-1,-1,0.9606899858805577,0.37241480191505943,"{'learning_rate': 0.1, 'n_estimators': 300, 'num_leaves': 50}",1519,1163,407,265,230,180,169,151,156,136,110,101,106,86,82,77,63,88,69,37,49,77,32,73,61,20,36,45,41,51,54,53,29,45,31,33,28,19,60,49,40,51,55,82,85,75,69,162,236,541,0,0,1655,4436,1132
