,CV_r2,CV_mse,test_r2_separa_model,test_mse_separa_model,BET_0,BET_1,BET_2,BET_3,BET_4,BET_5,BET_6,BET_7,BET_8,BET_9,BET_10,BET_11,BET_12,BET_13,BET_14,BET_15,BET_16,BET_17,BET_18,BET_19,BET_20,BET_21,BET_22,BET_23,BET_24,BET_25,BET_26,BET_27,BET_28,BET_29,BET_30,BET_31,BET_32,BET_33,BET_34,BET_35,BET_36,BET_37,BET_38,BET_39,BET_40,BET_41,BET_42,BET_43,BET_44,BET_45,BET_46,BET_47,BET_48,BET_49,S,V,Temp(K),Pressure,Vt,feature_sum
0,0.9218732799240911,0.7639399653835561,0.9268221921857837,0.6778368444655647,0.10182241317579663,0.0830519500722249,0.028278536242083038,0.0196755756386039,0.014958349074657087,0.01246982727755349,0.013165070311246096,0.009626139239724928,0.008742817635221058,0.008789955183525315,0.008317680901761793,0.00561132140696569,0.006041747225205871,0.0059186068619825425,0.005593671370544589,0.005141854636591479,0.004375850957442869,0.005922006987913133,0.0036492462683803107,0.0035828907243478153,0.0038960850401866735,0.004486847661024482,0.0026516093188636613,0.0038058372532316013,0.0023457905848364756,0.0015752163660382485,0.0020430164080151116,0.003397681395607245,0.002128310925095991,0.003138219934071632,0.00262342555897132,0.002169769250712989,0.0024160647925231798,0.0029143153450127786,0.0021894983764830797,0.001769892712075756,0.0019528945516500613,0.0020906231094978828,0.0031072755781078308,0.003413395557860168,0.0025614849932713555,0.0037855278590565086,0.002964080151116708,0.004606064422139092,0.004710584342629974,0.005827862760349149,0.005769734681531414,0.010249485783424076,0.017837097670284085,0.03709287010630023,0.0,0.0,0.11365206859513315,0.3131243897922145,0.06896746793091102,13320.0
