,CV_r2,CV_mse,test_r2_separa_model,test_mse_separa_model,BET_0,BET_1,BET_2,BET_3,BET_4,BET_5,BET_6,BET_7,BET_8,BET_9,BET_10,BET_11,BET_12,BET_13,BET_14,BET_15,BET_16,BET_17,BET_18,BET_19,BET_20,BET_21,BET_22,BET_23,BET_24,BET_25,BET_26,BET_27,BET_28,BET_29,BET_30,BET_31,BET_32,BET_33,BET_34,BET_35,BET_36,BET_37,BET_38,BET_39,BET_40,BET_41,BET_42,BET_43,BET_44,BET_45,BET_46,BET_47,BET_48,BET_49,S,V,Temp(K),Pressure,BET,Vt,Vmic,Vmeso,feature_sum
0,0.9284598989413353,0.6997612934460531,0.9340181660482636,0.6130696233118662,0.07986253811869576,0.0619136288998358,0.01769345531315975,0.013099319727891157,0.009544639924935492,0.00938606615059817,0.008204316209242318,0.006650246305418719,0.00566530612244898,0.005502040816326531,0.005970068027210884,0.0036530612244897957,0.0045984517945109075,0.003940370631011025,0.0039920243959652825,0.003557025568848229,0.0026555946516537646,0.004342247243725076,0.002568660567675346,0.002639784189537884,0.002673000234576589,0.0031322073657049027,0.0016946281961060287,0.0024774102744546094,0.0018917194463992492,0.0011128313394323248,0.0014212995543044804,0.002212807881773399,0.0012708421299554304,0.0022467745718977245,0.0015703026038001407,0.0012990851513019,0.0012405348346235046,0.0017697865353037768,0.0012875908984283368,0.0012502932207365705,0.0014071780436312456,0.0015092657752756274,0.002379310344827586,0.0022167487684729066,0.0015898193760262725,0.0028499178981937602,0.0018649307999061692,0.0028439596528266483,0.003413840018766127,0.00357138165611072,0.004311658456486043,0.006551395730706075,0.011401219798264133,0.026959512080694345,0.0,0.0,0.11670129017124092,0.30294698569082806,0.05352685901946986,0.04133849401829697,0.05605076237391508,0.07257551020408164,11820.0
