,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,BET_0,BET_1,BET_2,BET_3,BET_4,BET_5,BET_6,BET_7,BET_8,BET_9,BET_10,BET_11,BET_12,BET_13,BET_14,BET_15,BET_16,BET_17,BET_18,BET_19,BET_20,BET_21,BET_22,BET_23,BET_24,BET_25,BET_26,BET_27,BET_28,BET_29,BET_30,BET_31,BET_32,BET_33,BET_34,BET_35,BET_36,BET_37,BET_38,BET_39,BET_40,BET_41,BET_42,BET_43,BET_44,BET_45,BET_46,BET_47,BET_48,BET_49,S,V,Temp(K),Pressure
0,Methane,LGBM_separate,0.9169864187180847,0.8099968290871471,-1,-1,0.9141777893401017,0.7721945013601342,"{'learning_rate': 0.1, 'n_estimators': 300, 'num_leaves': 30}",965,834,336,190,170,84,141,127,108,88,103,47,68,81,62,30,59,81,47,26,39,44,32,32,36,15,20,18,28,34,15,26,32,37,23,14,32,14,32,45,15,35,32,47,34,51,53,108,185,334,0,0,1015,2576
