,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,BET_0,BET_1,BET_2,BET_3,BET_4,BET_5,BET_6,BET_7,BET_8,BET_9,BET_10,BET_11,BET_12,BET_13,BET_14,BET_15,BET_16,BET_17,BET_18,BET_19,BET_20,BET_21,BET_22,BET_23,BET_24,BET_25,BET_26,BET_27,BET_28,BET_29,BET_30,BET_31,BET_32,BET_33,BET_34,BET_35,BET_36,BET_37,BET_38,BET_39,BET_40,BET_41,BET_42,BET_43,BET_44,BET_45,BET_46,BET_47,BET_48,BET_49,S,V,Temp(K),Pressure,BET,Vt,Vmic,Vmeso
0,Methane,LGBM_separate,0.9331304237615597,0.648123953533948,-1,-1,0.9084557772366321,0.8978065531817743,"{'learning_rate': 0.1, 'n_estimators': 300, 'num_leaves': 30}",743,548,119,106,102,101,93,77,61,41,93,38,40,34,37,21,17,46,29,19,18,21,7,34,32,3,7,30,5,17,11,10,8,17,11,14,9,20,20,10,12,31,10,26,18,29,42,48,103,190,0,0,1008,2583,471,311,485,664
