,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,BET_0,BET_1,BET_2,BET_3,BET_4,BET_5,BET_6,BET_7,BET_8,BET_9,BET_10,BET_11,BET_12,BET_13,BET_14,BET_15,BET_16,BET_17,BET_18,BET_19,BET_20,BET_21,BET_22,BET_23,BET_24,BET_25,BET_26,BET_27,BET_28,BET_29,BET_30,BET_31,BET_32,BET_33,BET_34,BET_35,BET_36,BET_37,BET_38,BET_39,BET_40,BET_41,BET_42,BET_43,BET_44,BET_45,BET_46,BET_47,BET_48,BET_49,S,V,Temp(K),Pressure,BET,Vt,Vmic,Vmeso
0,Methane,LGBM_separate,0.9295160632879176,0.6986037349527294,-1,-1,0.9396421628393493,0.5563174623829104,"{'learning_rate': 0.1, 'n_estimators': 300, 'num_leaves': 30}",766,531,138,110,96,82,54,54,50,36,49,38,25,28,29,15,20,57,34,17,24,31,13,16,19,8,4,12,5,23,13,8,12,17,10,17,23,5,23,16,23,37,19,15,21,54,48,53,85,234,0,0,1048,2601,477,398,440,619
