,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,BET,Vt,S,V,Temp(K),Pressure
0,Methane,LGBM_separate,0.9091897402991538,0.8895882035768349,-1,-1,0.8874629318434408,1.1002065507202374,"{'learning_rate': 0.5, 'n_estimators': 300, 'num_leaves': 30}",2260,2012,0,0,1039,3389
