,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,BET,Vt,Vmic,Vmeso,S,V,Temp(K),Pressure
0,Methane,LGBM_separate,0.9228049889149634,0.6970716705197761,-1,-1,0.9224144548755603,0.8992311100776896,"{'learning_rate': 0.1, 'n_estimators': 300, 'num_leaves': 50}",2503,1992,1860,1901,0,0,1695,4749
