,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,BET_0,BET_1,BET_2,BET_3,BET_4,BET_5,BET_6,BET_7,BET_8,BET_9,BET_10,BET_11,BET_12,BET_13,BET_14,BET_15,BET_16,BET_17,BET_18,BET_19,BET_20,BET_21,BET_22,BET_23,BET_24,BET_25,BET_26,BET_27,BET_28,BET_29,BET_30,BET_31,BET_32,BET_33,BET_34,BET_35,BET_36,BET_37,BET_38,BET_39,BET_40,BET_41,BET_42,BET_43,BET_44,BET_45,BET_46,BET_47,BET_48,BET_49,S,V,Temp(K),Pressure
0,Methane,LGBM_separate,0.9118195909293609,0.8688930822015261,-1,-1,0.9266269856508317,0.6518524791474706,"{'learning_rate': 0.1, 'n_estimators': 300, 'num_leaves': 30}",1034,829,269,171,192,156,140,79,94,116,70,64,42,72,75,46,53,52,51,42,47,39,36,43,24,6,17,33,22,37,33,17,19,43,32,18,8,24,18,47,27,59,41,34,57,42,48,102,165,304,0,0,1254,2357
