,CV_r2,CV_mse,test_r2_separa_model,test_mse_separa_model
0,0.012296329131643248,0.15785645856845382,0.019615021426346416,0.20247142253963582
1,0.004212804040007145,0.04862858029333574,0.03636397924541783,0.15406998947202477
2,0.007354774256293172,0.09402042872933791,0.010737702019049607,0.09220076668358528
3,0.008554804223973778,0.11315102467806303,0.013796256015847492,0.1264104791074108
4,0.009761935618507274,0.128563840132536,0.01571797853217613,0.14449959295495954
5,0.008562066659704696,0.11352977429610013,0.013756587951740064,0.12471736724056262
6,0.01089235208217638,0.14395678666218198,0.01611992694162189,0.1824531000310295
7,0.00925069804339838,0.12379176575959412,0.013735696316619321,0.15506292732868843
8,0.008032684741803003,0.10503145375572608,0.01422660441253196,0.1259783183809717
9,0.08634128817122448,1.6217477145982664,0.12802713262513682,2.506475795392663
10,0.05995641660309201,1.223335406551793,0.14274339148575793,1.3587591578349176
11,0.030046262204617365,0.6981223159635167,0.05533072595814014,1.445857881158638
12,0.039129409941783495,0.8047898008350989,0.099729155884799,1.6454404012866573
13,0.01568673510716124,0.3235653335246134,0.04804358038293048,0.8313531585658838
14,0.03867805556911993,0.8021798823262923,0.09737392704537544,1.6041099854225627
15,0.04380469905452897,0.8661765491788923,0.08434940247179891,1.8055977950571873
16,0.03207920522543601,0.6328005975320043,0.07541834842782527,1.5332389623565876
17,0.01551892979054812,0.3226618224388524,0.047947489303999176,0.7545524330634485
18,0.01512622073354579,0.16349047038426784,0.026584685813576456,0.3241258973665329
19,0.05015846761282925,0.5766759677310881,0.042344029822563835,0.2805698206349592
20,0.008342556101779022,0.0913567665350219,0.01657531165880532,0.15195850605789454
21,0.011753419230877735,0.1315383732942831,0.022485930714975236,0.2422539145994288
22,0.013427017419438584,0.14864690110144765,0.023921599121435804,0.24851943229917306
23,0.011775593327345398,0.13201547675004477,0.02252975064068068,0.24130516087180853
24,0.014352982185971246,0.16733248948614818,0.016483678670943788,0.1667392806129822
25,0.010334149923939287,0.11982493137701204,0.015245632536130675,0.14748714593133183
26,0.012208844844355865,0.1335059056651765,0.023089303079599315,0.2390285304674548
27,0.014803620042850615,0.1040335332388261,0.043765680349970554,0.24801796953555705
28,0.025612781779745446,0.18591645439121157,0.09495461504458334,0.24516184984298908
29,0.008270899997957047,0.05749425229633893,0.01920153789361278,0.13310122333892696
30,0.010028582058695359,0.06932132932708612,0.040129129850126496,0.20011383995916815
31,0.015917202192992714,0.11539853003957191,0.03878542257303869,0.2295474528691486
32,0.009992794986809465,0.06931228772825884,0.04070993071337796,0.2035868962062238
33,0.008599831861727752,0.060038904203889805,0.023792206225493703,0.14793030489320566
34,0.0079323781326928,0.055592898619904726,0.025430351362261967,0.1471526044220605
35,0.014435922115574307,0.10431179360468282,0.038607310203410475,0.22029647181296194
