,CV_r2,CV_mse,test_r2_separa_model,test_mse_separa_model
0,0.9366906271514714,0.8431831218640904,0.942461521093394,0.8423821180863771
1,0.9380950823495449,0.8261484423653164,0.953820917776086,0.6805061969378821
2,0.9449052053360886,0.7371605358629794,0.9553323913394476,0.6469458865208945
3,0.9315366241103756,0.9130056724881334,0.9429576116255737,0.7288867968249246
