,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,BET_0,BET_1,BET_2,BET_3,BET_4,BET_5,BET_6,BET_7,BET_8,BET_9,BET_10,BET_11,BET_12,BET_13,BET_14,BET_15,BET_16,BET_17,BET_18,BET_19,BET_20,BET_21,BET_22,BET_23,BET_24,BET_25,BET_26,BET_27,BET_28,BET_29,BET_30,BET_31,BET_32,BET_33,BET_34,S,V,Temp(K),Pressure,Vt
0,E&E,LGBM_separate,0.9481378658331062,0.3560941744972529,-1,-1,0.9703419821649456,0.2592275393237977,"{'learning_rate': 0.1, 'n_estimators': 300, 'num_leaves': 30}",935,956,224,153,66,87,50,69,66,54,100,18,15,28,20,60,12,2,18,16,40,8,17,0,9,29,27,0,12,16,17,10,47,56,327,480,587,951,2762,356
