,CV_r2,CV_mse,test_r2_separa_model,test_mse_separa_model,BET_0,BET_1,BET_2,BET_3,BET_4,BET_5,BET_6,BET_7,BET_8,BET_9,BET_10,BET_11,BET_12,BET_13,BET_14,BET_15,BET_16,BET_17,BET_18,BET_19,BET_20,BET_21,BET_22,BET_23,BET_24,BET_25,BET_26,BET_27,BET_28,BET_29,BET_30,BET_31,BET_32,BET_33,BET_34,S,V,Temp(K),Pressure,BET,Vt,Vmic,Vmeso,feature_sum
0,0.9517713421462539,0.3470809476236212,0.9635603368300447,0.24976167048491235,0.0784053236539625,0.07831288566243194,0.01784779189352692,0.012257350272232306,0.005200604960677556,0.006216454930429522,0.004479733817301875,0.004690986085904416,0.006514579552329099,0.003484936479128857,0.009131034482758621,0.0028751361161524504,0.0015714458560193586,0.0023497882637628555,0.0005692679975801573,0.003640411373260738,0.0009234119782214156,0.00015765275257108289,0.0013009074410163341,0.0009630973986690865,0.0024857834240774347,0.002139624924379915,0.001437870538415003,0.0,0.00044730792498487594,0.002111796733212341,0.0015523290986085903,0.0002747731397459165,0.0017578947368421052,0.0014664246823956441,0.0011696309739866908,0.001258076225045372,0.004383545069570478,0.003161524500907441,0.02614736842105263,0.05758608590441622,0.06255317604355717,0.10600544464609801,0.321313127646703,0.027394918330308528,0.02403363581367211,0.05768070175438597,0.05274615849969752,8580.0
