,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,BET_0,BET_1,BET_2,BET_3,BET_4,BET_5,BET_6,BET_7,BET_8,BET_9,BET_10,BET_11,BET_12,BET_13,BET_14,BET_15,BET_16,BET_17,BET_18,BET_19,BET_20,BET_21,BET_22,BET_23,BET_24,BET_25,BET_26,BET_27,BET_28,BET_29,BET_30,BET_31,BET_32,BET_33,BET_34,S,V,Temp(K),Pressure,Vt
0,E&E,LGBM_separate,0.9465926293231526,0.37727734640879956,-1,-1,0.9444367699124917,0.3787991743578987,"{'learning_rate': 0.1, 'n_estimators': 300, 'num_leaves': 30}",867,996,191,115,48,100,63,16,76,29,112,31,6,43,10,55,13,3,21,13,49,14,22,0,4,35,20,8,28,15,7,25,74,36,307,525,570,954,2737,462
