,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,BET_0,BET_1,BET_2,BET_3,BET_4,BET_5,BET_6,BET_7,BET_8,BET_9,BET_10,BET_11,BET_12,BET_13,BET_14,BET_15,BET_16,BET_17,BET_18,BET_19,BET_20,BET_21,BET_22,BET_23,BET_24,BET_25,BET_26,BET_27,BET_28,BET_29,BET_30,BET_31,BET_32,BET_33,BET_34,S,V,Temp(K),Pressure
0,E&E,LGBM_separate,0.9554682108227011,0.30652202653404115,-1,-1,0.954410252671834,0.3454644516370234,"{'learning_rate': 0.1, 'n_estimators': 300, 'num_leaves': 30}",994,1193,192,186,63,112,64,60,96,30,102,44,12,30,2,62,15,0,13,15,39,37,28,0,2,33,20,1,5,22,7,14,75,63,397,560,467,961,2684
