,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,BET_0,BET_1,BET_2,BET_3,BET_4,BET_5,BET_6,BET_7,BET_8,BET_9,BET_10,BET_11,BET_12,BET_13,BET_14,BET_15,BET_16,BET_17,BET_18,BET_19,BET_20,BET_21,BET_22,BET_23,BET_24,BET_25,BET_26,BET_27,BET_28,BET_29,BET_30,BET_31,BET_32,BET_33,BET_34,S,V,Temp(K),Pressure,BET,Vt
0,E&E,LGBM_separate,0.9589770567110293,0.28700901639863774,-1,-1,0.9639840665092287,0.2583487267458406,"{'learning_rate': 0.1, 'n_estimators': 300, 'num_leaves': 30}",834,868,188,158,58,63,49,77,69,56,137,27,9,16,15,37,11,2,27,7,32,15,17,0,2,39,13,2,10,16,11,30,43,37,271,522,586,880,2853,280,333
