,CV_r2,CV_mse,test_r2_separa_model,test_mse_separa_model,BET_0,BET_1,BET_2,BET_3,BET_4,BET_5,BET_6,BET_7,BET_8,BET_9,BET_10,BET_11,BET_12,BET_13,BET_14,BET_15,BET_16,BET_17,BET_18,BET_19,BET_20,BET_21,BET_22,BET_23,BET_24,BET_25,BET_26,BET_27,BET_28,BET_29,BET_30,BET_31,BET_32,BET_33,BET_34,S,V,Temp(K),Pressure,feature_sum
0,0.9503395930790077,0.35793503365939244,0.9594678029591094,0.27854216074269855,0.11352183908045976,0.12051264367816092,0.02521609195402299,0.019317241379310342,0.008524137931034481,0.00967816091954023,0.006901149425287356,0.007004597701149425,0.009119540229885058,0.004866666666666667,0.012609195402298849,0.0039356321839080464,0.0024804597701149427,0.002924137931034483,0.001174712643678161,0.006142528735632183,0.0012413793103448277,0.00014022988505747126,0.0027011494252873565,0.0018597701149425288,0.004825287356321839,0.002827586206896552,0.0037701149425287354,0.0,0.000632183908045977,0.003602298850574713,0.0016666666666666666,0.0003011494252873563,0.0021747126436781608,0.00204367816091954,0.0015471264367816094,0.0018183908045977012,0.00771264367816092,0.007535632183908046,0.046547126436781605,0.05772413793103448,0.06185287356321839,0.1083632183908046,0.325183908045977,8700.0
