,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,BET_0,BET_1,BET_2,BET_3,BET_4,BET_5,BET_6,BET_7,BET_8,BET_9,BET_10,BET_11,BET_12,BET_13,BET_14,BET_15,BET_16,BET_17,BET_18,BET_19,BET_20,BET_21,BET_22,BET_23,BET_24,BET_25,BET_26,BET_27,BET_28,BET_29,BET_30,BET_31,BET_32,BET_33,BET_34,S,V,Temp(K),Pressure,BET
0,E&E,LGBM_separate,0.9534884925151801,0.3509075883726684,-1,-1,0.9486863795856167,0.28593918460850015,"{'learning_rate': 0.1, 'n_estimators': 300, 'num_leaves': 30}",918,991,218,156,64,65,50,54,106,49,120,27,16,27,6,50,12,1,16,12,25,62,29,0,5,19,19,3,16,13,22,7,56,55,351,469,518,947,2869,257
