,CV_r2,CV_mse,test_r2_separa_model,test_mse_separa_model,BET_0,BET_1,BET_2,BET_3,BET_4,BET_5,BET_6,BET_7,BET_8,BET_9,BET_10,BET_11,BET_12,BET_13,BET_14,BET_15,BET_16,BET_17,BET_18,BET_19,BET_20,BET_21,BET_22,BET_23,BET_24,BET_25,BET_26,BET_27,BET_28,BET_29,BET_30,BET_31,BET_32,BET_33,BET_34,S,V,Temp(K),Pressure,Vt,feature_sum
0,0.9500110381659597,0.3596814181842909,0.9600497180922778,0.27376690129205783,0.10273854093361483,0.10965399953084683,0.02388923293455313,0.018007928688716864,0.008462115880835093,0.00931339432324654,0.006505794041754633,0.006840487919305653,0.008024489795918367,0.004738306357025569,0.01187046680741262,0.003802814919071077,0.001796997419657518,0.00292990851513019,0.001061318320431621,0.005362655406990382,0.0011022753929157871,0.00017527562749237627,0.0021776213933849403,0.0018391742904058175,0.004390241613886934,0.0026404410039878017,0.003034764250527797,0.0,0.0006739385409336149,0.0031600281491907106,0.0017874266948158574,0.0003364297443115177,0.001924841660802252,0.002128876378137462,0.0013647665962936897,0.0018366408632418485,0.0066447102979122685,0.005477175697865353,0.03835374149659864,0.05775941825005864,0.06087820783485808,0.10637105324888577,0.32638447102979123,0.04456002814919071,9540.0
