,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,BET_0,BET_1,BET_2,BET_3,BET_4,BET_5,BET_6,BET_7,BET_8,BET_9,BET_10,BET_11,BET_12,BET_13,BET_14,BET_15,BET_16,BET_17,BET_18,BET_19,BET_20,BET_21,BET_22,BET_23,BET_24,BET_25,BET_26,BET_27,BET_28,BET_29,BET_30,BET_31,BET_32,BET_33,BET_34,S,V,Temp(K),Pressure,BET
0,E&E,LGBM_separate,0.9475510970263505,0.36062052344726325,-1,-1,0.966702473851617,0.2427341411231683,"{'learning_rate': 0.1, 'n_estimators': 300, 'num_leaves': 30}",956,1025,237,148,86,88,57,76,68,57,82,32,17,24,14,57,11,0,33,14,56,18,29,0,2,29,18,1,16,16,9,21,72,28,405,505,515,910,2677,291
