,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,BET_0,BET_1,BET_2,BET_3,BET_4,BET_5,BET_6,BET_7,BET_8,BET_9,BET_10,BET_11,BET_12,BET_13,BET_14,BET_15,BET_16,BET_17,BET_18,BET_19,BET_20,BET_21,BET_22,BET_23,BET_24,BET_25,BET_26,BET_27,BET_28,BET_29,BET_30,BET_31,BET_32,BET_33,BET_34,S,V,Temp(K),Pressure,Vt
0,E&E,LGBM_separate,0.9537942359252458,0.3379063043291594,-1,-1,0.9535922771468988,0.3175432509600781,"{'learning_rate': 0.1, 'n_estimators': 300, 'num_leaves': 30}",888,934,202,118,79,64,47,108,102,28,125,33,24,36,13,68,5,1,19,28,24,10,28,0,10,35,7,4,17,14,13,8,63,52,308,528,552,982,2778,345
