,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,BET_0,BET_1,BET_2,BET_3,BET_4,BET_5,BET_6,BET_7,BET_8,BET_9,BET_10,BET_11,BET_12,BET_13,BET_14,BET_15,BET_16,BET_17,BET_18,BET_19,BET_20,BET_21,BET_22,BET_23,BET_24,BET_25,BET_26,BET_27,BET_28,BET_29,BET_30,BET_31,BET_32,BET_33,BET_34,S,V,Temp(K),Pressure,Vt
0,E&E,LGBM_separate,0.9485441119028801,0.3877043760644526,-1,-1,0.9619177059994473,0.17497447443626346,"{'learning_rate': 0.1, 'n_estimators': 300, 'num_leaves': 30}",826,897,265,151,95,65,76,59,63,31,108,26,18,28,9,57,8,4,18,23,23,19,15,0,11,19,25,1,10,16,22,12,72,59,323,487,558,954,2831,416
