,CV_r2,CV_mse,test_r2_separa_model,test_mse_separa_model,BET_0,BET_1,BET_2,BET_3,BET_4,BET_5,BET_6,BET_7,BET_8,BET_9,BET_10,BET_11,BET_12,BET_13,BET_14,BET_15,BET_16,BET_17,BET_18,BET_19,BET_20,BET_21,BET_22,BET_23,BET_24,BET_25,BET_26,BET_27,BET_28,BET_29,BET_30,BET_31,BET_32,BET_33,BET_34,S,V,Temp(K),Pressure,BET,feature_sum
0,0.0053161744123528245,0.03783774197097497,0.008235689242055977,0.058872622196095424,0.004923833170948633,0.006319321393885003,0.0028259986036214104,0.0023992138516638036,0.0018162006340862482,0.002123861905837849,0.0011216798588354158,0.0018287653484173687,0.0015214726548753675,0.001286718087951517,0.0017809488457083173,0.001032996890855467,0.0006742513051853577,0.0008387941907737204,0.0004969814932827906,0.0012115829741342543,0.0005152472513609135,0.00015620933982299218,0.0007514162265853207,0.0005918724826029926,0.0011480984936422182,0.0013053367939814004,0.0011263482134966443,0.0,0.00037815972562921127,0.0011419051993655325,0.0006462105219802277,0.0003241668537267903,0.0009270892383207245,0.0005418287614329519,0.0005468346085949138,0.0006570905220550975,0.0016718983287141817,0.001231624271491815,0.0035256318073553336,0.00397263891508999,0.005092023189490666,0.005745895246964124,0.011305744179506057,0.0047825754373241325,848.528137423857
