,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,BET,Vt,S,V,Temp(K),Pressure
0,E&E,LGBM_separate,0.953059220315469,0.3526428433287696,-1,-1,0.9658708176598486,0.23643107403802624,"{'learning_rate': 0.1, 'n_estimators': 300, 'num_leaves': 30}",2313,1744,464,508,975,2696
