,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,BET_0,BET_1,BET_2,BET_3,BET_4,BET_5,BET_6,BET_7,BET_8,BET_9,BET_10,BET_11,BET_12,BET_13,BET_14,BET_15,BET_16,BET_17,BET_18,BET_19,BET_20,BET_21,BET_22,BET_23,BET_24,BET_25,BET_26,BET_27,BET_28,BET_29,BET_30,BET_31,BET_32,BET_33,BET_34,S,V,Temp(K),Pressure
0,E&E,LGBM_separate,0.9506059480282353,0.36024195760309896,-1,-1,0.9545407988140773,0.3032704993285588,"{'learning_rate': 0.1, 'n_estimators': 300, 'num_leaves': 30}",1063,1015,217,177,74,82,60,72,78,24,93,33,26,26,13,62,7,1,36,12,50,4,39,0,1,29,17,2,12,25,13,15,66,50,417,505,505,969,2810
