,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,BET_0,BET_1,BET_2,BET_3,BET_4,BET_5,BET_6,BET_7,BET_8,BET_9,BET_10,BET_11,BET_12,BET_13,BET_14,BET_15,BET_16,BET_17,BET_18,BET_19,BET_20,BET_21,BET_22,BET_23,BET_24,BET_25,BET_26,BET_27,BET_28,BET_29,BET_30,BET_31,BET_32,BET_33,BET_34,S,V,Temp(K),Pressure,BET,Vt,Vmic,Vmeso
0,E&E,LGBM_separate,0.9437036236365561,0.4041069518237432,-1,-1,0.9680192392444144,0.23515676399153013,"{'learning_rate': 0.1, 'n_estimators': 300, 'num_leaves': 30}",687,658,192,113,48,57,32,49,55,32,66,25,20,30,9,33,9,2,10,4,18,14,16,0,1,33,8,2,21,9,10,15,43,22,231,454,564,891,2893,245,214,457,408
