,CV_r2,CV_mse,test_r2_separa_model,test_mse_separa_model,BET_0,BET_1,BET_2,BET_3,BET_4,BET_5,BET_6,BET_7,BET_8,BET_9,BET_10,BET_11,BET_12,BET_13,BET_14,BET_15,BET_16,BET_17,BET_18,BET_19,BET_20,BET_21,BET_22,BET_23,BET_24,BET_25,BET_26,BET_27,BET_28,BET_29,BET_30,BET_31,BET_32,BET_33,BET_34,S,V,Temp(K),Pressure,BET,Vt,Vmic,Vmeso,feature_sum
0,0.005500683219014049,0.038664047201191626,0.008881769095187161,0.061449484683763836,0.0042824039614004,0.004063494556712481,0.002926109329023598,0.001729353329297091,0.0010564495517898043,0.0017241715425213766,0.0009561216723302391,0.0013355526537004152,0.0010906919254629085,0.0008614252402208154,0.0015623485871229567,0.0008909362483020906,0.0008417582936301554,0.0008511700955788293,0.0003428111111353139,0.0009159761409958702,0.0004082673031622393,0.0001671224639384733,0.0006495557036868181,0.0006179754887986265,0.0007765632617399032,0.0010385741195120413,0.0005460090335599073,0.0,0.00039355083176614077,0.0010266892994716661,0.0006081155314304331,0.0002525742137516527,0.0006375625680108046,0.00042119643241515667,0.00047988264066911975,0.0006306791197568369,0.0012620118804785628,0.001075180047270515,0.002552863363511798,0.00361573902117032,0.004559250279762902,0.005485759784198074,0.011707914305870232,0.0033258786393534777,0.0028152997365004503,0.0036936454472973656,0.0037625924861019095,593.8459911664719
