,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,BET_0,BET_1,BET_2,BET_3,BET_4,BET_5,BET_6,BET_7,BET_8,BET_9,BET_10,BET_11,BET_12,BET_13,BET_14,BET_15,BET_16,BET_17,BET_18,BET_19,BET_20,BET_21,BET_22,BET_23,BET_24,BET_25,BET_26,BET_27,BET_28,BET_29,BET_30,BET_31,BET_32,BET_33,BET_34,S,V,Temp(K),Pressure,BET,Vt
0,E&E,LGBM_separate,0.9453518014802066,0.372207805015905,-1,-1,0.9655696179753346,0.27102897090431805,"{'learning_rate': 0.1, 'n_estimators': 300, 'num_leaves': 30}",829,899,175,129,39,85,64,90,80,27,100,77,4,31,3,46,12,2,22,16,31,22,24,0,5,20,16,3,19,14,7,8,75,60,339,499,539,864,2855,291,279
