,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,BET_0,BET_1,BET_2,BET_3,BET_4,BET_5,BET_6,BET_7,BET_8,BET_9,BET_10,BET_11,BET_12,BET_13,BET_14,BET_15,BET_16,BET_17,BET_18,BET_19,BET_20,BET_21,BET_22,BET_23,BET_24,BET_25,BET_26,BET_27,BET_28,BET_29,BET_30,BET_31,BET_32,BET_33,BET_34,S,V,Temp(K),Pressure,BET
0,E&E,LGBM_separate,0.95231174047373,0.3492344070832107,-1,-1,0.971234954697072,0.20003574084117665,"{'learning_rate': 0.1, 'n_estimators': 300, 'num_leaves': 30}",970,990,216,178,69,67,61,65,63,29,89,41,8,29,17,39,12,0,33,7,38,40,54,0,6,26,16,2,29,16,17,18,56,40,388,508,531,1023,2616,293
