,CV_r2,CV_mse,test_r2_separa_model,test_mse_separa_model,test_r2_separa_model_m,test_mse_separa_model_m
0,0.0267989834459659,0.439902721208195,0.07597346606379507,1.4110288781563562,0.08484098759783254,0.6540484551822836
1,0.03245589149646252,0.5081620154443194,0.08145349480890501,1.3264459484088036,0.08987736573814213,0.6759424185727056
2,0.026493684553739592,0.4591338977092353,0.0964644845626382,1.5080403379193057,0.08647910432486651,0.6198236581029248
