,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,BET,Vt,Vmic,Vmeso,S,V,Temp(K),Pressure
0,E&E,LGBM_separate,0.9531716965535203,0.32719103701713526,-1,-1,0.9573315524575118,0.3345054595488064,"{'learning_rate': 0.1, 'n_estimators': 300, 'num_leaves': 30}",1339,947,909,812,467,481,935,2810
