,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,BET_0,BET_1,BET_2,BET_3,BET_4,BET_5,BET_6,BET_7,BET_8,BET_9,BET_10,BET_11,BET_12,BET_13,BET_14,BET_15,BET_16,BET_17,BET_18,BET_19,BET_20,BET_21,BET_22,BET_23,BET_24,BET_25,BET_26,BET_27,BET_28,BET_29,BET_30,BET_31,BET_32,BET_33,BET_34,BET_35,BET_36,BET_37,BET_38,BET_39,BET_40,BET_41,BET_42,BET_43,BET_44,BET_45,BET_46,BET_47,BET_48,BET_49,BET_50,BET_51,BET_52,BET_53,BET_54,BET_55,BET_56,BET_57,BET_58,BET_59,BET_60,BET_61,BET_62,BET_63,BET_64,BET_65,BET_66,BET_67,BET_68,BET_69,BET_70,BET_71,BET_72,BET_73,BET_74,BET_75,BET_76,BET_77,BET_78,BET_79,S,V,Temp(K),Pressure,BET
0,E&E,LGBM_separate,0.9604093341788118,0.27727462519630924,-1,-1,0.9604643914213264,0.27864875006555617,"{'learning_rate': 0.1, 'n_estimators': 300, 'num_leaves': 30}",877,887,180,155,50,42,39,90,16,29,39,20,27,27,11,27,33,33,7,20,14,41,12,81,63,4,29,0,0,13,3,6,0,0,23,28,0,0,4,1,1,12,0,9,1,3,7,13,2,5,2,22,0,0,0,0,3,2,24,13,4,9,0,0,2,20,2,13,5,0,2,8,8,2,34,28,24,13,177,185,516,601,924,2771,302
