,CV_r2,CV_mse,test_r2_separa_model,test_mse_separa_model,BET_0,BET_1,BET_2,BET_3,BET_4,BET_5,BET_6,BET_7,BET_8,BET_9,BET_10,BET_11,BET_12,BET_13,BET_14,BET_15,BET_16,BET_17,BET_18,BET_19,BET_20,BET_21,BET_22,BET_23,BET_24,BET_25,BET_26,BET_27,BET_28,BET_29,BET_30,BET_31,BET_32,BET_33,BET_34,BET_35,BET_36,BET_37,BET_38,BET_39,BET_40,BET_41,BET_42,BET_43,BET_44,BET_45,BET_46,BET_47,BET_48,BET_49,BET_50,BET_51,BET_52,BET_53,BET_54,BET_55,BET_56,BET_57,BET_58,BET_59,BET_60,BET_61,BET_62,BET_63,BET_64,BET_65,BET_66,BET_67,BET_68,BET_69,BET_70,BET_71,BET_72,BET_73,BET_74,BET_75,BET_76,BET_77,BET_78,BET_79,S,V,Temp(K),Pressure,BET,Vt,Vmic,Vmeso,feature_sum
0,0.005140628549425775,0.035955342085317185,0.009314092656909096,0.06380821891340631,0.00357808641134286,0.003864854898721874,0.001695575262062762,0.00147383204489707,0.0010378606977115388,0.0009304248804320682,0.001128808855587076,0.0014418240494187252,0.0008485977785449557,0.0006033772658659764,0.0014266968824485353,0.0006047245937738347,0.0005976439342343076,0.000666894125053373,0.0004776112356270946,0.000748159050521269,0.0009453327437000341,0.000690702289285729,0.0005006930668017812,0.0007475763611759624,0.0005404531566462172,0.0007554185123666216,0.0005689632212818996,0.0011729974525359697,0.000914427353568366,0.0002618210565101485,0.0009966522183450757,0.0,0.0003852170541705872,0.0005373162673912219,0.00033914107126573496,0.00036902798562908076,0.00015442944935861337,0.0,0.0005187524798724859,0.0007439222826648268,0.00019676040444101552,0.0,0.0001475861499264491,0.00018764060348466102,0.0001874033531385616,0.0005952162367979134,0.0,0.0007126667956170735,0.00013072294779302391,0.00025803836018058895,0.00032379705867738415,0.000586902160202848,0.0005002438159190213,0.00016651831885706065,0.000268927711460229,0.0005155459752088454,0.0,0.0,0.0,0.0,0.00034335329985811497,0.0003380640132121713,0.0004078431803043595,0.000743405510507288,0.0003640612872486878,0.0005564806699651966,0.0,0.0,0.00020744344026515357,0.0006982175366253849,0.00022720657417400324,0.00038384837345072044,0.00021665643830223665,0.0001739464100646578,0.0002891289755474902,0.0004334566375609663,0.00032173836137527797,0.00013738259877406822,0.0009429199429665109,0.0005255070882155364,0.0005464801304153391,0.000519567122426233,0.0019355046382475874,0.0021574926749282444,0.003850811824175266,0.004786468062917469,0.004599303184007937,0.011506676456415222,0.002816915161857567,0.0022749910610610777,0.004167162837459558,0.0037215906953294966,956.3962973323454
