,CV_r2,CV_mse,test_r2_separa_model,test_mse_separa_model,BET_0,BET_1,BET_2,BET_3,BET_4,BET_5,BET_6,BET_7,BET_8,BET_9,BET_10,BET_11,BET_12,BET_13,BET_14,BET_15,BET_16,BET_17,BET_18,BET_19,BET_20,BET_21,BET_22,BET_23,BET_24,BET_25,BET_26,BET_27,BET_28,BET_29,BET_30,BET_31,BET_32,BET_33,BET_34,BET_35,BET_36,BET_37,BET_38,BET_39,BET_40,BET_41,BET_42,BET_43,BET_44,BET_45,BET_46,BET_47,BET_48,BET_49,BET_50,BET_51,BET_52,BET_53,BET_54,BET_55,BET_56,BET_57,BET_58,BET_59,BET_60,BET_61,BET_62,BET_63,BET_64,BET_65,BET_66,BET_67,BET_68,BET_69,BET_70,BET_71,BET_72,BET_73,BET_74,BET_75,BET_76,BET_77,BET_78,BET_79,S,V,Temp(K),Pressure,BET,feature_sum
0,0.9519302085676382,0.3459818277676481,0.9618105397812444,0.26350700129223686,0.09731597466572836,0.10286113065916021,0.02035482054890922,0.016496692470091487,0.005647806708890452,0.006091578700445696,0.004919680975838611,0.008974008913910392,0.0031104386582219094,0.003098756744076941,0.006098569082805536,0.0034106497771522405,0.0025130190007037296,0.0026944405348346234,0.0016655876143560871,0.00278569082805536,0.003300398780201736,0.0056035186488388455,0.001118930330752991,0.00323340370631011,0.002274970677926343,0.0019912737508796623,0.00125174759558996,0.009437532254281022,0.003649683321604504,0.00032685901946985686,0.003321041520056298,0.0,0.000992071311283134,0.0016854327938071781,0.0005672061928219563,0.0007179920243959654,0.00021233872859488623,0.0,0.0028988036593947924,0.0029294393619516772,0.00018662913441238563,0.0,0.000337321135350692,0.00016134177809054657,0.0004237391508327469,0.0013961529439361952,0.0,0.0011559465165376496,0.00024410039878020173,0.0006535303776683087,0.002004363124560169,0.002318132770349519,0.0004114004222378607,0.00019709125029322073,0.0008609429978888107,0.0026348111658456488,0.0,0.0,0.0,0.0,0.0005791226835561811,0.00018296973961998592,0.0018322308233638283,0.0014136992728125733,0.0006587379779498006,0.0010714989444053484,0.0,0.0,0.0002601923528031902,0.00205503166783955,0.0002882007975604035,0.001310391742904058,0.0003813277034951912,0.0002926108374384236,0.0006755805770584096,0.0008426929392446633,0.0008654468684025333,0.0002542341074360779,0.005397185080928924,0.002050340136054422,0.001999014778325123,0.002946469622331691,0.02193065916021581,0.02195613417780905,0.0578846352334037,0.06305324888576119,0.1075158339197748,0.32028449448745017,0.035481022753929156,8820.0
