,CV_r2,CV_mse,test_r2_separa_model,test_mse_separa_model,BET_0,BET_1,BET_2,BET_3,BET_4,BET_5,BET_6,BET_7,BET_8,BET_9,BET_10,BET_11,BET_12,BET_13,BET_14,BET_15,BET_16,BET_17,BET_18,BET_19,BET_20,BET_21,BET_22,BET_23,BET_24,BET_25,BET_26,BET_27,BET_28,BET_29,BET_30,BET_31,BET_32,BET_33,BET_34,BET_35,BET_36,BET_37,BET_38,BET_39,BET_40,BET_41,BET_42,BET_43,BET_44,BET_45,BET_46,BET_47,BET_48,BET_49,BET_50,BET_51,BET_52,BET_53,BET_54,BET_55,BET_56,BET_57,BET_58,BET_59,BET_60,BET_61,BET_62,BET_63,BET_64,BET_65,BET_66,BET_67,BET_68,BET_69,BET_70,BET_71,BET_72,BET_73,BET_74,BET_75,BET_76,BET_77,BET_78,BET_79,S,V,Temp(K),Pressure,BET,feature_sum
0,0.005120509006484847,0.03558394528518628,0.00819361675738158,0.05949021662730855,0.005335199962299985,0.005261801533964239,0.002184712135344406,0.0017368627595710279,0.0011435645536670034,0.0013404431285702978,0.0010261790916168197,0.0016791509708996653,0.0009648600779045492,0.0009551387233828219,0.0016471613656628336,0.0008025813722760887,0.0007642896228955839,0.0009312320699621785,0.0005518689340699536,0.0012210980732321912,0.001106550459243259,0.0011172014393069987,0.0005371752676131304,0.0008084218546340794,0.00057697077044196,0.000824551626568654,0.0007882723516563677,0.0013970890517513762,0.0012658118353129223,0.00028727521391449834,0.0011106573056049007,0.0,0.0006148069376456819,0.0006346868337986652,0.0003384575212189945,0.0005593573087618353,0.00019770673821424773,0.0,0.0006374308806175562,0.0010065867584796307,0.0001912004985550175,0.0,0.00027070992131677504,0.00019968544862759336,0.0003544085088038649,0.0007433658461006643,0.0,0.0005406795492006548,0.00023158044352268673,0.00034376476850522857,0.0009449057740033704,0.000825417721322745,0.00039621381694023234,0.00020796798928417298,0.0005705277845175531,0.0008751575016932815,0.0,0.0,0.0,0.0,0.0004417564863776152,0.00039294204470050916,0.000774494743616723,0.0008768012903326789,0.0003572626868031822,0.0006309387295111811,0.0,0.0,0.00021484347199061664,0.0006566392481050531,0.00019308061617249385,0.0004991535173820219,0.0003104723734522983,0.0002541816761747544,0.0004043980659537405,0.0005379065738036411,0.0004167296517457041,0.00022855537549644727,0.001608284912324237,0.0007250814358511533,0.0007775908589096529,0.0007578759750328566,0.0026283383890837323,0.002285014998954282,0.003964158649930184,0.004777996336110961,0.006067670710738451,0.012690732645664114,0.004740947633502427,848.528137423857
