,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,BET,Vt,Vmic,Vmeso,S,V,Temp(K),Pressure
0,E&E,LGBM_separate,0.9422628171795548,0.4020215315013419,-1,-1,0.9644083500629153,0.2876081556105069,"{'learning_rate': 0.1, 'n_estimators': 300, 'num_leaves': 30}",1398,713,1020,867,517,530,1044,2611
