,CV_r2,CV_mse,test_r2_separa_model,test_mse_separa_model,BET_0,BET_1,BET_2,BET_3,BET_4,BET_5,BET_6,BET_7,BET_8,BET_9,BET_10,BET_11,BET_12,BET_13,BET_14,BET_15,BET_16,BET_17,BET_18,BET_19,BET_20,BET_21,BET_22,BET_23,BET_24,BET_25,BET_26,BET_27,BET_28,BET_29,BET_30,BET_31,BET_32,BET_33,BET_34,BET_35,BET_36,BET_37,BET_38,BET_39,BET_40,BET_41,BET_42,BET_43,BET_44,BET_45,BET_46,BET_47,BET_48,BET_49,BET_50,BET_51,BET_52,BET_53,BET_54,BET_55,BET_56,BET_57,BET_58,BET_59,BET_60,BET_61,BET_62,BET_63,BET_64,BET_65,BET_66,BET_67,BET_68,BET_69,BET_70,BET_71,BET_72,BET_73,BET_74,BET_75,BET_76,BET_77,BET_78,BET_79,S,V,Temp(K),Pressure,BET,Vt,feature_sum
0,0.004711703973563565,0.03348704551850915,0.00848461623808632,0.06042232387562098,0.004511366284795774,0.005685273417230796,0.002055122567146915,0.001846645551409967,0.0010831390726178433,0.001030905553562859,0.0011407446339262441,0.001265184372951663,0.001105225700517438,0.0008212236994468016,0.002225922489040107,0.0008343086339303873,0.0007266036216968654,0.0007916070418047218,0.0005316340241697139,0.0012554135468366462,0.0009488580281210132,0.0011198741193012842,0.000514855151155776,0.0006653102244521005,0.0006887921082934994,0.0007067929728957703,0.000711011199942444,0.0015684757162204809,0.0009808380564019093,0.0002698555353471782,0.001033515701036373,0.0,0.00036522581350744576,0.0005242409846597075,0.0003334085181240186,0.0005011385336424995,0.0001613030354701138,0.0,0.0007028121969199855,0.0009261802304724808,0.0002349519752726793,0.0,0.00022369541569829227,0.00016564868109783697,0.00027668270094052686,0.0005342953966354789,0.0,0.0005660275256326676,0.00020738669962515764,0.00027500011969849674,0.0006206952674426881,0.0006919070266491945,0.000332874910028079,0.0001786625457701169,0.0005341878323908543,0.0007049783007724109,0.0,0.0,0.0,0.0,0.0003771437047736988,0.0005091429616213127,0.000593128863395015,0.0009186999034540164,0.00036772971542080806,0.0006444222571326323,0.0,0.0,0.00019998256144449555,0.0005949375309167008,0.00023552514226201504,0.0005600811936978132,0.0002473635097111594,0.00027641428395848883,0.0003704401858688527,0.0006302242091252575,0.0003871160502392652,0.00020585941181306864,0.0015572263998938833,0.0007244356758463919,0.0006270209655537394,0.0006473906671920279,0.002614780358740318,0.00201485716985415,0.0034400644829116257,0.006364746768133951,0.0054654878159407705,0.01510156271970107,0.0033624292513763938,0.003761725390851625,1644.2850937072178
