,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,BET_0,BET_1,BET_2,BET_3,BET_4,BET_5,BET_6,BET_7,BET_8,BET_9,BET_10,BET_11,BET_12,BET_13,BET_14,BET_15,BET_16,BET_17,BET_18,BET_19,BET_20,BET_21,BET_22,BET_23,BET_24,BET_25,BET_26,BET_27,BET_28,BET_29,BET_30,BET_31,BET_32,BET_33,BET_34,BET_35,BET_36,BET_37,BET_38,BET_39,BET_40,BET_41,BET_42,BET_43,BET_44,BET_45,BET_46,BET_47,BET_48,BET_49,BET_50,BET_51,BET_52,BET_53,BET_54,BET_55,BET_56,BET_57,BET_58,BET_59,BET_60,BET_61,BET_62,BET_63,BET_64,BET_65,BET_66,BET_67,BET_68,BET_69,BET_70,BET_71,BET_72,BET_73,BET_74,BET_75,BET_76,BET_77,BET_78,BET_79,S,V,Temp(K),Pressure,BET,Vt
0,E&E,LGBM_separate,0.9488286468139707,0.3707873792129413,-1,-1,0.9606326302590056,0.25374930399633594,"{'learning_rate': 0.1, 'n_estimators': 300, 'num_leaves': 50}",1298,1353,310,211,55,102,63,112,31,40,78,69,46,40,20,75,41,59,11,39,28,26,15,124,54,1,36,0,9,21,10,7,1,0,36,14,6,0,5,2,5,13,0,12,1,14,24,33,8,6,10,34,0,0,0,0,5,0,18,9,6,20,0,0,0,17,6,17,4,7,12,12,13,2,115,34,34,26,298,272,758,662,1423,5381,397,544
