,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,BET_24,BET_25,BET_26,BET_27,BET_28,BET_29,BET_30,BET_31,BET_32,BET_33,BET_23,BET_22,BET_21,BET_20,BET_19,BET_18,BET_17,BET_16,BET_15,BET_14,BET_13,BET_12,BET_11,BET_10,BET_9,BET_8,BET_7,BET_6,BET_5,BET_4,BET_3,BET_2,BET_1,BET_0,S,V,Temp(K),Pressure,BET,Vt,Vmic,Vmeso
0,CO2,LGBM_separate,0.9577429391950745,0.5426191551336458,-1,-1,0.9437019858238594,0.42619954108021607,"{'learning_rate': 0.1, 'n_estimators': 300, 'num_leaves': 50}",667,108,76,119,85,104,114,155,166,374,62,57,58,56,60,46,66,77,80,80,97,106,79,75,106,121,124,120,149,146,258,360,660,1148,0,0,1454,3274,1064,741,947,1061
