,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,BET_24,BET_25,BET_26,BET_27,BET_28,BET_29,BET_30,BET_31,BET_32,BET_33,BET_23,BET_22,BET_21,BET_20,BET_19,BET_18,BET_17,BET_16,BET_15,BET_14,BET_13,BET_12,BET_11,BET_10,BET_9,BET_8,BET_7,BET_6,BET_5,BET_4,BET_3,BET_2,BET_1,BET_0,S,V,Temp(K),Pressure,BET,Vt,Vmic,Vmeso
0,CO2,LGBM_separate,0.9600916009551621,0.48263341236043056,-1,-1,0.9560128574930215,0.513385260689329,"{'learning_rate': 0.1, 'n_estimators': 300, 'num_leaves': 50}",631,114,90,82,72,95,87,164,223,317,75,56,71,62,97,67,63,83,93,93,78,80,102,104,75,121,213,154,156,187,251,315,666,1103,0,0,1444,3235,1045,844,905,987
