,CV_r2,CV_mse,test_r2_separa_model,test_mse_separa_model,BET_24,BET_25,BET_26,BET_27,BET_28,BET_29,BET_30,BET_31,BET_32,BET_33,BET_23,BET_22,BET_21,BET_20,BET_19,BET_18,BET_17,BET_16,BET_15,BET_14,BET_13,BET_12,BET_11,BET_10,BET_9,BET_8,BET_7,BET_6,BET_5,BET_4,BET_3,BET_2,BET_1,BET_0,S,V,Temp(K),Pressure,BET,Vt,Vmic,Vmeso,feature_sum
0,0.950224376,0.595024983,0.960472204,0.447687491,0.046466385,0.006975088,0.006516068,0.006235796,0.005878208,0.00684898,0.006754398,0.010541168,0.013321651,0.023602862,0.004452404,0.004034201,0.004372367,0.004167863,0.004602299,0.003940887,0.003973211,0.006017875,0.005100023,0.005845696,0.005507342,0.005292048,0.006212902,0.00605658,0.007181468,0.008032559,0.008950317,0.009417124,0.009256486,0.011721792,0.01666601,0.021319071,0.04407483,0.078693924,0,0,0.096916397,0.226649918,0.069869763,0.054557307,0.060767394,0.073209336,14580
