,Unnamed: 0,CV_r2,CV_mse,test_r2_separa_model,test_mse_separa_model,kpg_pca_mse
0,0,0.2007888406291334,2.740586812036114,0.2294620388888135,1.560766154853245,0.0056855736063221
1,1,0.2904640389124006,3.4634521672779712,0.2110862180689622,1.9313635796302544,0.0056855736063221
2,2,0.3160766837889943,3.502098187876745,0.2565108292037467,2.041392230840739,0.0056855736063221
0,0,0.1126596922343023,1.887233384719014,0.1647557410783926,1.5293833187737886,0.0056058170585047
1,1,0.213382590721516,3.0850188265628486,0.2526570522499187,2.423371864905036,0.0056058170585047
2,2,0.1382154919992056,2.2223529550375973,0.2175077358327191,2.107446203395654,0.0056058170585047
0,0,0.0853498538334378,1.4628935155069656,0.1423193303175633,1.300268892913509,0.0035769095897491
1,1,0.1092702432924617,1.605422706203372,0.1489807150343887,1.4025974671737742,0.0035769095897491
2,2,0.0834335124985598,1.3449008292032865,0.1907720924817831,1.7198004270839382,0.0035769095897491
0,0,0.0376436701828894,0.7044636897862193,0.0893840652608401,0.4894484910014864,0.0042338702064575
1,1,0.0450029175220312,0.8666371299488528,0.0887578393703163,0.5247452218082245,0.0042338702064575
2,2,0.0402110486413475,0.8420368992052837,0.0978287712794888,0.4861257689477818,0.0042338702064575
0,0,0.0357538709448543,0.51054363082584,0.0834716950010792,0.4972721563498564,0.0034518605878706
1,1,0.0337719625369242,0.6611393836551912,0.0714774307330544,0.3645942029539128,0.0034518605878706
2,2,0.0318003494588299,0.5713803667562091,0.0875999090510032,0.4408549321195793,0.0034518605878706
0,0,0.0444646617129689,0.4212747072157088,0.092868407705908,0.4972962633321449,0.0039955495242964
1,1,0.0511323496702676,0.4854928539908006,0.0841728337055471,0.3840671236853555,0.0039955495242964
2,2,0.0456508268114714,0.4428299106953323,0.0970534163921867,0.4835154999552204,0.0039955495242964
0,0,0.0331472217196636,0.3976795439342652,0.0912783051850093,0.4863188582912193,0.0026535630905248
1,1,0.0358184008806988,0.4176317025323057,0.1093486300008402,0.6968866016548451,0.0026535630905248
2,2,0.0307039903925133,0.4029999632237843,0.0967876025222591,0.628731193356152,0.0026535630905248
0,0,0.0334575301779421,0.4190045346517062,0.0836972899612138,0.4208490755519796,0.0027217806296223
1,1,0.0420998515798354,0.4738903492412433,0.0838613540797114,0.6311687160333486,0.0027217806296223
2,2,0.0354831251079629,0.4287080357593525,0.0821094898535344,0.4788282812349584,0.0027217806296223
0,0,0.0242293610458176,0.3037789328253692,0.0793289081703464,0.4033634195348506,0.0021319029621761
1,1,0.0325148813030214,0.3194577729506069,0.0741088461252731,0.4936781773610169,0.0021319029621761
2,2,0.0274949326449504,0.2827192278736241,0.0801340827090645,0.4395270885432193,0.0021319029621761
0,0,0.0276594115132184,0.3048253840413701,0.0837001045871521,0.4096844663156133,0.0018293210271414
1,1,0.0327519705333826,0.3263243078335999,0.0776524083549019,0.4142333412945345,0.0018293210271414
2,2,0.0283230975653992,0.3183352218766552,0.0797926054981803,0.3852843428287032,0.0018293210271414
0,0,0.0253913935543421,0.2397495582656961,0.084304821099487,0.4196627155687475,0.0016642335126664
1,1,0.026577661549177,0.2468102466272453,0.0846668265020577,0.585713091410731,0.0016642335126664
2,2,0.0240893999829948,0.20510723707187,0.0859399067436493,0.4891061589947404,0.0016642335126664
0,0,0.0230474556135508,0.2618786144142425,0.0828322340264964,0.3600891106280338,0.0017939649894916
1,1,0.0298000572802355,0.3715855402500491,0.0750444451082034,0.5054821587358719,0.0017939649894916
2,2,0.0237936670494986,0.2700543701478409,0.0854645909116531,0.4381704842164033,0.0017939649894916
0,0,0.0213584980345803,0.2727093509725507,0.0873162352670789,0.4013101258960314,0.0017183547052253
1,1,0.024909510445558,0.3106314427599338,0.086046194826705,0.5282711661168512,0.0017183547052253
2,2,0.0195067425305463,0.2486547875172333,0.0865958171250887,0.5100802012554233,0.0017183547052253
0,0,0.0170494665077157,0.1288194729315453,0.0883388348264253,0.4195359820209925,0.0013491089110902
1,1,0.0164147195688007,0.1535657225963109,0.0858101903623881,0.5343301220664609,0.0013491089110902
2,2,0.0159388787927328,0.1300490303510783,0.085043470613678,0.4641012465701292,0.0013491089110902
0,0,0.0182424015975506,0.1965108625936091,0.0834732431589054,0.3854143114920382,0.0013613537581684
1,1,0.0230860017176321,0.2738108636650649,0.0627961045234092,0.3956949637930378,0.0013613537581684
2,2,0.0203528697935711,0.2264862282241285,0.0803874002760821,0.4511344667544487,0.0013613537581684
0,0,0.0227208866777692,0.227265371408822,0.0569370598830667,0.2857258401680053,0.001534216303794
1,1,0.0275696650181097,0.2836172947767464,0.0433748331330911,0.3222437281025647,0.001534216303794
2,2,0.0226598155286798,0.2317671916975158,0.0502042627840189,0.3082610289585545,0.001534216303794
0,0,0.0179919960013631,0.1296366845784177,0.0577858444642944,0.2916877073171723,0.0011527648125526
1,1,0.0185068703170804,0.1572883016771172,0.0537225811169399,0.3022314183610101,0.0011527648125526
2,2,0.0178019868034543,0.1393225700216455,0.0524489278259393,0.3273000515182512,0.0011527648125526
0,0,0.014101665626746,0.1151840691786004,0.0521721783594077,0.2680482715335618,0.0012429043798856
1,1,0.0124121642137932,0.1180812213931249,0.0567480784880698,0.4343668699726929,0.0012429043798856
2,2,0.0122530329510737,0.1048120989824369,0.0487477241180666,0.3121344129880196,0.0012429043798856
0,0,0.0176916338318627,0.2130819583883523,0.0532418853793086,0.2675664350843163,0.0009829143021823
1,1,0.0206399845544474,0.267934221007142,0.0453856071108233,0.266345970754147,0.0009829143021823
2,2,0.0188432086830446,0.2428295000383213,0.0473732419864908,0.2299178385934736,0.0009829143021823
0,0,0.0113356314479006,0.0921995243777697,0.0511939637839332,0.2534778997706667,0.0008383808496977
1,1,0.0099149129544792,0.1008497766939827,0.0416801615104004,0.2498963999991199,0.0008383808496977
2,2,0.0102573282401048,0.0910838243112212,0.0480694840175365,0.2313086762162374,0.0008383808496977
0,0,0.015115903142091,0.1478959793852972,0.0489849407689542,0.2405420232828229,0.0009351453271425
