,CV_r2,CV_mse,test_r2_separa_model,test_mse_separa_model,kpg_pca_mse
0,0.014101665626746092,0.11518406917860041,0.05217217835940777,0.2680482715335618,0.0012429043798856125
1,0.012412164213793264,0.11808122139312492,0.05674807848806985,0.4343668699726929,0.0012429043798856125
2,0.012253032951073753,0.1048120989824369,0.0487477241180666,0.3121344129880196,0.0012429043798856125
