,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,test_r2_separa_model_m,test_mse_separa_model_m,best_param
0,E&E,GBR_separate,0.9124951708445608,0.6576859247506549,-1,-1,0.9563294885157584,0.37262266685998474,0.9510476027443691,0.36787229906545543,"{'learning_rate': 0.5, 'n_estimators': 200}"
1,E&E,LGBM_separate,0.9276214817140248,0.5354888041088398,-1,-1,0.9543923924823153,0.35985671805337455,0.9536356424643732,0.34101091553947444,"{'learning_rate': 0.1, 'n_estimators': 200, 'num_leaves': 50}"
2,E&E,BGLGBM_separate,0.9291875062075867,0.5275784665860742,-1,-1,0.9557220896988927,0.33683212744897456,0.9550414428283233,0.3168996506338498,{'n_estimators': 50}
