,Unnamed: 0,CV_r2,CV_mse,test_r2_separa_model,test_mse_separa_model,kpg_pca_mse
0,0,0.0477664261968457,0.5493951471684939,0.0591491064494947,0.8626497808529648,0.0035078367483679
0,0,0.0331347990735831,0.4247714486415762,0.0693585339014307,0.852316759032649,0.0030658333933048
0,0,0.0276324167243093,0.325381909363644,0.065558407833336,0.7344279085344502,0.0026730091002718
0,0,0.0230103107363564,0.2577636193179821,0.0649393760548669,0.7572575230163429,0.0025425513974465
0,0,0.0166502614741811,0.2095118762652739,0.0635118529371081,0.7271906146377343,0.0020814477636975
0,0,0.0162116186092493,0.1736931201860799,0.0586953949658735,0.6325582515100581,0.0021551263307892
0,0,0.017741061700789,0.1566861324643552,0.0597859450287149,0.6133733704018645,0.0019801326465773
0,0,0.0187828694944214,0.1673419672149861,0.0542159951162466,0.5789937396800678,0.001896026868513
0,0,0.0146314137823624,0.131511145019479,0.0486860766460271,0.5023675435172372,0.0019385826942119
0,0,0.0135747010663001,0.1305432106441805,0.046499401654205,0.4846731182726455,0.00196367469871
0,0,0.0128121515004935,0.1303175939833384,0.0425481810536017,0.5005512607396181,0.0018800631984513
0,0,0.011564922072554,0.1284891648377914,0.0439395548059127,0.4975151512865903,0.0017953468724359
0,0,0.0097670661901664,0.1229682340348608,0.0429980311965865,0.539959526548532,0.0017972936886987
0,0,0.0090681830576843,0.1153657819917331,0.0433127578322258,0.5235016929971624,0.0016276851939882
0,0,0.0075149306296948,0.099949613215535,0.0421827667512815,0.467137239571377,0.0015959362999791
0,0,0.0075992512938604,0.1035638072370576,0.0387940870868799,0.4138032606711669,0.0014688959721374
0,0,0.0062999035111453,0.0863366214835663,0.0390061083717646,0.448369050835243,0.0013877317812846
0,0,0.0059034240357839,0.0817864495167415,0.0403371030528491,0.4714218348429069,0.0012986009430364
0,0,0.0053012045961797,0.067671358417723,0.0411674010074299,0.457991107092965,0.0011610144190299
0,0,0.0057206657178763,0.0620220696078936,0.039525688180822,0.4691617106582654,0.00111389751206
0,0,0.0052530809129606,0.0718275141903727,0.039159446312542,0.476068223868865,0.000958504569404
0,0,0.0051042356189904,0.0651862889462973,0.0411062752086468,0.491072216336215,0.001018256921536
0,0,0.0049169031594724,0.0546156554149889,0.0397544116906945,0.4378282131726091,0.0010012510576735
0,0,0.0047832305565266,0.0627235739739391,0.0408342643567822,0.4515470301612343,0.000902437940076
0,0,0.0042317376604399,0.0509115037199555,0.0380079374560962,0.4323481060319448,0.0008406373181707
0,0,0.0043898163948334,0.0524380972735505,0.0362575215330309,0.3977773131257158,0.0008010796125927
0,0,0.0039578520562391,0.0439071785143386,0.0376374953120658,0.400288982985112,0.0006993816627557
0,0,0.0041026418649723,0.0487388561027889,0.0331798755999676,0.3749566824917261,0.0006855861370848
0,0,0.0033260649881483,0.0457586209411,0.0341189414013324,0.3815413945035131,0.0006655621196768
0,0,0.0035681575280226,0.0472749953256459,0.0350633440001385,0.3875136034747171,0.0005414078065351
0,0,0.0025064804002826,0.0405009203398054,0.0356372318387786,0.3750016032354126,0.0004734821223037
0,0,0.0031621736120277,0.0358823513653303,0.0351874709151174,0.3560286101788624,0.0003764805890791
0,0,0.0035008173695134,0.0415726757864635,0.0310906912807046,0.3208224282048856,0.0003325327798067
0,0,0.0022857700571552,0.0278112535134406,0.0302371201528783,0.3208417100840648,0.0002871198459619
0,0,0.0027875223285419,0.0337621508994422,0.0304972835454041,0.3144188063290103,0.0002984270813163
0,0,0.0024496015802648,0.0279753548835162,0.02972145091272,0.3050427553834859,0.0002050945641057
0,0,0.0024245835262731,0.0288455513923076,0.0291916606483606,0.3055517342471125,0.0001963964123003
0,0,0.0023467939235954,0.0280196980840334,0.0292020912318849,0.3213077415165626,0.0001657828827091
0,0,0.0020439546258501,0.0256925859629943,0.0295779324968791,0.3391786370209004,0.0001630958770278
