,CV_r2,CV_mse,test_r2_separa_model,test_mse_separa_model,test_r2_separa_model_m,test_mse_separa_model_m
0,0.17861095222834503,0.3073984715413682,0.045483554618054596,1.20959717676306,0.04009985439188504,0.6601985857273704
