,CV_r2,CV_mse,test_r2_separa_model,test_mse_separa_model,kpg_pca_mse,kpg_pca_mse_added_other
0,0.9356375528571124,0.8767052885241982,0.9336176785162038,0.8382429990158895,0.008605603084371813,0.008058580045437688
1,0.9361282015464857,0.8736140078825742,0.9407313367919958,0.7793555810836256,0.008605603084371813,0.008058580045437688
2,0.9441547843913741,0.7628870579103104,0.9441896705176885,0.7059202948040991,0.008605603084371813,0.008058580045437688
3,0.9372973426150099,0.8265656280518686,0.9334336835830407,0.8399590652819574,0.008605603084371813,0.008058580045437688
4,0.9378751193672754,0.8187357218192708,0.9405730574479284,0.7757345983643773,0.008605603084371813,0.008058580045437688
5,0.9450927273799609,0.725378054804146,0.9446333348016904,0.6991470141974273,0.008605603084371813,0.008058580045437688
