,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,kpg_pca_mse,kpg_pca_mse_added_other
0,CO2,ETR_separate,0.929931618661827,0.9211200560158792,-1,-1,0.950308177551979,0.6938910341904302,{'n_estimators': 180},0.00866045177082187,8.668678794000623e-05
1,CO2,LGBM_separate,0.9231855752512406,1.0065928765823577,-1,-1,0.9500613202580289,0.7193467750400317,"{'learning_rate': 0.5, 'n_estimators': 200, 'num_leaves': 50}",0.00866045177082187,8.668678794000623e-05
2,CO2,BGLGBM_separate,0.9324022602558518,0.8844458984683067,-1,-1,0.9559680545569927,0.5902456348296273,{'n_estimators': 50},0.00866045177082187,8.668678794000623e-05
3,CO2,ETR_separate,0.9365229617268497,0.8254838974555149,-1,-1,0.9495001167726432,0.7056993944690373,{'n_estimators': 200},0.00866045177082187,8.668678794000623e-05
4,CO2,LGBM_separate,0.9386312001631584,0.7969058803603332,-1,-1,0.9455410518627163,0.7639164063726611,"{'learning_rate': 0.5, 'n_estimators': 200, 'num_leaves': 50}",0.00866045177082187,8.668678794000623e-05
5,CO2,BGLGBM_separate,0.9455124797173371,0.7073438847193598,-1,-1,0.957699294481661,0.57929783208922,{'n_estimators': 30},0.00866045177082187,8.668678794000623e-05
