,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,kpg_pca_mse,kpg_pca_mse_added_other
0,CO2,ETR_separate,0.930391400471855,0.9199647729367356,-1,-1,0.9381721615471537,0.9251464284430981,{'n_estimators': 180},0.008712257694400923,0.008169336028010224
1,CO2,LGBM_separate,0.9332667702079307,0.8847496747298725,-1,-1,0.9399004459041089,0.9281034803625718,"{'learning_rate': 0.5, 'n_estimators': 200, 'num_leaves': 50}",0.008712257694400923,0.008169336028010224
2,CO2,BGLGBM_separate,0.9408829019863021,0.7815867718472973,-1,-1,0.9473982008272841,0.7867274858706136,{'n_estimators': 30},0.008712257694400923,0.008169336028010224
3,CO2,ETR_separate,0.937994730951686,0.7591894851972593,-1,-1,0.9356074094323992,0.9623907179876896,{'n_estimators': 120},0.008712257694400923,0.008169336028010224
4,CO2,LGBM_separate,0.9371534351241421,0.7704429122050926,-1,-1,0.9423827450023085,0.8879586493318603,"{'learning_rate': 0.5, 'n_estimators': 200, 'num_leaves': 50}",0.008712257694400923,0.008169336028010224
5,CO2,BGLGBM_separate,0.9442887227984741,0.6825135781147122,-1,-1,0.9467823424223042,0.7891435628290235,{'n_estimators': 50},0.008712257694400923,0.008169336028010224
