,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,kpg_pca_mse,kpg_pca_mse_added_other
0,CO2,ETR_separate,0.9298467771094978,0.8388458491878161,-1,-1,0.9319009482374442,1.0219418377758067,{'n_estimators': 180},0.008930138661902162,0.012912129415539878
1,CO2,LGBM_separate,0.9338265374647154,0.7980788541770777,-1,-1,0.9260435626119283,1.0503750526933255,"{'learning_rate': 0.5, 'n_estimators': 200, 'num_leaves': 50}",0.008930138661902162,0.012912129415539878
2,CO2,BGLGBM_separate,0.941225105114663,0.7051754676846678,-1,-1,0.9328883580809599,0.953915333238337,{'n_estimators': 30},0.008930138661902162,0.012912129415539878
3,CO2,ETR_separate,0.9353707751271374,0.8137557466796281,-1,-1,0.9317423111920702,1.0238981458299716,{'n_estimators': 200},0.008930138661902162,0.012912129415539878
4,CO2,LGBM_separate,0.9368303004331411,0.7966188984698518,-1,-1,0.9360487976080694,0.934151211344738,"{'learning_rate': 0.5, 'n_estimators': 200, 'num_leaves': 50}",0.008930138661902162,0.012912129415539878
5,CO2,BGLGBM_separate,0.945580367483091,0.6863200066563049,-1,-1,0.9343956539714462,0.9318267051882402,{'n_estimators': 50},0.008930138661902162,0.012912129415539878
