,CV_r2,CV_mse,test_r2_separa_model,test_mse_separa_model
0,0.8856261854498443,1.5263145377941099,0.8872424027564844,1.4633165819225935
1,0.8301753536805705,2.2694984857842613,0.7766748074176651,2.233166264618049
2,0.939931880881672,0.804399132786071,0.9405669308394944,0.7322943443833859
3,0.92974999761014,0.939234624616866,0.9281724182439308,0.8805946192113867
4,0.9365372560933208,0.846001009804913,0.9345071252891165,0.7934352853261352
5,0.9300066786938266,0.9358370380194548,0.9285770687106568,0.8756038107277079
6,0.9366792354942901,0.8498773203747005,0.9393247896234508,0.7637835573850073
7,0.9442800261544629,0.747783432379246,0.9439933950808109,0.6834479600640981
8,0.9376902572523728,0.8314016147004749,0.9349142147711801,0.7843304649533464
9,0.8287350160593098,3.051444401388666,0.8465894057921778,3.0041260603957816
10,0.7905155098112403,3.8703789846039944,0.6303288261628573,4.13294254640372
11,0.9160657706235059,1.5894494011327016,0.9313322471465687,1.166436535903535
12,0.9031932121351051,1.7952559563973642,0.8996459219334825,1.730807252986803
13,0.9318283702141864,1.2780232442725104,0.9347093562540822,1.0416794329762296
14,0.9034487861713594,1.7907504298449795,0.8999353582836657,1.7320756253472065
15,0.9183543448064274,1.534707503669072,0.9266502294334736,1.4081799788973155
16,0.9247122096337649,1.4314514260501972,0.933009527420538,1.1969803935839454
17,0.9282620067528582,1.3551979220972454,0.9253894353309106,1.1266700212820493
18,0.8152564682064692,1.8192497858027428,0.8280910383465738,1.6949352246561387
19,0.7974610918728409,1.9913937371906345,0.7572888496368709,1.9524818443478482
20,0.897591654842177,1.0099141820635642,0.8998967360356904,0.9264884366251143
21,0.8912195373023385,1.0714933245427412,0.8909801697231792,0.9787283677767481
22,0.9005421231207646,0.9814295537955553,0.894163939927626,0.9343894146395991
23,0.8917363106977373,1.0666053650347271,0.8914180401563349,0.9740108017274627
24,0.8951554378040947,1.032152526252551,0.9010514897197216,0.9296751226743672
25,0.9107525690977565,0.8805962396298346,0.912505051575046,0.7863271771743096
26,0.900884681318725,0.978146827912665,0.8935490043345814,0.9223233163077288
27,0.8225765439497766,1.3092206715658328,0.8405179369073069,1.197600793615911
28,0.7367938723172733,1.9524090417548754,0.5492158859580653,1.8648623892182692
29,0.9264521342274428,0.5435312433619238,0.9267856788173553,0.5407759805824376
30,0.8871973514378559,0.8323433539063141,0.8923342488866772,0.7336795354853775
31,0.8955408638791374,0.7720356058498429,0.8960745933600833,0.7002647985286974
32,0.8875272522128114,0.8299892775745953,0.8924020899876884,0.733178544782031
33,0.9281260316350017,0.5317126455248015,0.9385573915434027,0.4332805797887139
34,0.933287600928067,0.49337291287091856,0.9385560245974606,0.4254870968500703
35,0.8979273637490515,0.7551384471781704,0.8945936436761375,0.6920346701529708
