,CV_r2,CV_mse,test_r2_separa_model,test_mse_separa_model
0,0.8817665192864893,1.7984374670005552,0.8709221941190267,1.8379392466748266
1,0.8386786221620336,2.4489814058700543,0.7883801443180164,2.309828745646356
2,0.93573892387561,0.9752173077494287,0.9350830215153796,0.8987614924275916
3,0.9266283569418374,1.1176083659593339,0.9192920210332443,1.0851037971029704
4,0.9335140747412659,1.0131390048792834,0.927300630362307,0.9763444267359017
5,0.9267503656179997,1.1156111055760478,0.9196758898851898,1.0804733918031988
6,0.9335955108389604,1.0136891119319247,0.9389221850694592,0.8540940510870979
7,0.9401712571701651,0.9146840477297421,0.9396314143951648,0.8151965367498186
8,0.935253551493151,0.9870920609666005,0.9282634145551792,0.951781009792787
9,0.772763120762605,1.8931445778096538,0.8049747943987223,2.2270290453349144
10,0.7123799728353345,2.3787945716090366,0.7054804738795192,2.7429579249411042
11,0.8892324737104107,1.0865506168522914,0.8959154957230553,1.1972196848127306
12,0.8125773690143755,1.674704166983834,0.8170709152695086,1.9646555267184096
13,0.8717471193512519,1.1736199080302774,0.8580868403464712,1.5602946859382003
14,0.81359731922031,1.6687050349836752,0.8178078665580336,1.9652218918128235
15,0.8828727406798159,1.0094756855103453,0.869839922301168,1.5113394735403256
16,0.8964899986226016,1.0463621580709435,0.8725927600376479,1.4802829596589886
17,0.875630920935232,1.1584623218390677,0.8593568901559518,1.4689100351722915
18,0.8355024742219761,1.9148890939211731,0.8600311874700451,1.7377519209884702
19,0.7964761704904508,2.370557750470803,0.7789682678111302,2.2806845008287673
20,0.9010676526455046,1.1570834692489689,0.9151857636928767,0.9621742907290518
21,0.9015302723274324,1.1677947237368043,0.9052608866448971,1.0715125840718356
22,0.9108519904534003,1.0569194856783488,0.910047675130167,1.001526796703727
23,0.9021266026446522,1.1606812415122947,0.9053071964827993,1.0694023945814612
24,0.8999177562583413,1.1793576243530852,0.9161244210079754,0.9686480768768981
25,0.9132667412211329,1.0262576635181841,0.9203243133956662,0.8817846552141563
26,0.9113427568393422,1.0526113210446781,0.9080858181587712,1.005450701462008
27,0.8382412148096795,1.2403342050952333,0.8424525816505519,1.2340091231810784
28,0.73006994062764,2.0893210427809583,0.47426675070582186,2.281988333736985
29,0.921469824262364,0.6066282967706916,0.93540650393382,0.5128339972406007
30,0.8939322175255406,0.8197702281856073,0.8932030663759033,0.7734910544002163
31,0.903785344243623,0.7436723563574875,0.8982746892867893,0.7260649610671694
32,0.894139456485502,0.8181295382877419,0.8930534979800164,0.7719526807181754
33,0.9247566941944331,0.5832489841040774,0.9385431845406579,0.46191466171217566
34,0.9314556001916828,0.5354040260000562,0.9376344227758753,0.44934650870014115
35,0.9050807496255904,0.7354996003082023,0.89646882588962,0.7138609320012576
