,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param
0,CO2,DT_separate,0.8750817236674274,1.7886381345864044,-1,-1,0.908572095442905,1.5998926390619406,{'criterion': 'squared_error'}
1,CO2,ADBR_separate,0.8324870313071131,2.440977954556663,-1,-1,0.8412825868621123,2.233063441656259,"{'learning_rate': 0.1, 'loss': 'exponential', 'n_estimators': 100}"
2,CO2,GBR_separate,0.9424919255483133,0.8148738356245306,-1,-1,0.950558332208406,0.854291827683803,"{'learning_rate': 0.5, 'n_estimators': 200}"
3,CO2,BG_separate,0.9314252398183382,0.9882371815429604,-1,-1,0.949541680710112,0.8777585040634417,{'n_estimators': 100}
4,CO2,ETR_separate,0.935047133676056,0.9411675634846952,-1,-1,0.952436204357451,0.8324559986856069,{'n_estimators': 200}
5,CO2,RF_separate,0.9312612422886197,0.9894295961105811,-1,-1,0.9501796618274475,0.869432582721628,{'n_estimators': 180}
6,CO2,LGBM_separate,0.9395510882760423,0.8643646161706371,-1,-1,0.9563189600384175,0.7411820125329257,"{'learning_rate': 0.5, 'n_estimators': 200, 'num_leaves': 50}"
7,CO2,BGLGBM_separate,0.946412818861001,0.7710195609719934,-1,-1,0.9603910773928387,0.6712081920663744,{'n_estimators': 50}
8,CO2,BGETR_separate,0.936052069585711,0.9296325391533513,-1,-1,0.953267449125235,0.8120392841090478,{'n_estimators': 10}
9,CFCs,DT_separate,0.733997621390942,1.798131070305007,-1,-1,0.729163365456671,1.7650500145204464,{'criterion': 'friedman_mse'}
10,CFCs,ADBR_separate,0.7019474689318711,2.150809232051698,-1,-1,0.6476384572369387,2.44097823891952,"{'learning_rate': 2, 'loss': 'exponential', 'n_estimators': 100}"
11,CFCs,GBR_separate,0.8906537284829611,0.8996184117092353,-1,-1,0.860052021602285,1.064986772591921,"{'learning_rate': 0.1, 'n_estimators': 200}"
12,CFCs,BG_separate,0.8204436351225001,1.4449041852061477,-1,-1,0.7225457522560192,1.7401413252324962,{'n_estimators': 100}
13,CFCs,ETR_separate,0.8504251174922774,1.1446530388767964,-1,-1,0.7730795201838012,1.4803234443435629,{'n_estimators': 200}
14,CFCs,RF_separate,0.8242059353971062,1.427962921673371,-1,-1,0.718710198106823,1.7623139623037842,{'n_estimators': 150}
15,CFCs,LGBM_separate,0.9012779485172959,0.8800614194953175,-1,-1,0.9310383317141033,0.6048252616817725,"{'learning_rate': 0.5, 'n_estimators': 200, 'num_leaves': 20}"
16,CFCs,BGLGBM_separate,0.9025004156686025,0.9467614969390116,-1,-1,0.845555286354447,1.1109847511395285,{'n_estimators': 10}
17,CFCs,BGETR_separate,0.8609934214372134,1.0545360349467365,-1,-1,0.7733870546737022,1.4834851623232024,{'n_estimators': 10}
18,Methane,DT_separate,0.8144125157338236,2.064235528334952,-1,-1,0.912916756597792,1.2542906101701787,{'criterion': 'squared_error'}
19,Methane,ADBR_separate,0.7939085721299534,2.2885226455308008,-1,-1,0.8386369310121189,2.002647696251342,"{'learning_rate': 1, 'loss': 'square', 'n_estimators': 180}"
20,Methane,GBR_separate,0.8940311985764604,1.161082813339977,-1,-1,0.9412991980933793,0.8188039226036227,"{'learning_rate': 0.5, 'n_estimators': 200}"
21,Methane,BG_separate,0.8874330304329758,1.2235844149712423,-1,-1,0.9481467312867026,0.69956082346127,{'n_estimators': 100}
22,Methane,ETR_separate,0.9002127739943809,1.0845702266283905,-1,-1,0.9576923833363543,0.5778417493107124,{'n_estimators': 200}
23,Methane,RF_separate,0.8877085162973746,1.2223868617862796,-1,-1,0.948988062357783,0.6882762963134613,{'n_estimators': 200}
24,Methane,LGBM_separate,0.8945839351823517,1.150166104657917,-1,-1,0.9473340989469612,0.7495116408570707,"{'learning_rate': 0.5, 'n_estimators': 200, 'num_leaves': 30}"
25,Methane,BGLGBM_separate,0.9037576952455438,1.0499532764856374,-1,-1,0.9559485022652204,0.5904065454099379,{'n_estimators': 50}
26,Methane,BGETR_separate,0.8991851254733942,1.0967734086795182,-1,-1,0.9566923410973347,0.5818228292972165,{'n_estimators': 10}
27,E&E,DT_separate,0.8393902997448615,1.2107592365519104,-1,-1,0.8646230070126255,1.1370005977681759,{'criterion': 'friedman_mse'}
28,E&E,ADBR_separate,0.746768708313253,1.9144099215228287,-1,-1,0.5833082855387526,2.0751382856726006,"{'learning_rate': 0.1, 'loss': 'exponential', 'n_estimators': 200}"
29,E&E,GBR_separate,0.9198993010100948,0.5945438587382521,-1,-1,0.9498440610668311,0.46630717791294796,"{'learning_rate': 0.5, 'n_estimators': 200}"
30,E&E,BG_separate,0.8948167940104387,0.8035335490138582,-1,-1,0.9219731943288474,0.6462019068773949,{'n_estimators': 100}
31,E&E,ETR_separate,0.9052332672129342,0.7104008497265794,-1,-1,0.9357454192418038,0.5191821505147793,{'n_estimators': 200}
32,E&E,RF_separate,0.8937550021277593,0.8117854841302924,-1,-1,0.9222154178949596,0.6443778578081741,{'n_estimators': 200}
33,E&E,LGBM_separate,0.9292791777739948,0.5365670373425997,-1,-1,0.951765240369888,0.4191908939251506,"{'learning_rate': 0.1, 'n_estimators': 200, 'num_leaves': 30}"
34,E&E,BGLGBM_separate,0.9296916695299717,0.5347037580309517,-1,-1,0.9548518146390012,0.38219966314701165,{'n_estimators': 30}
35,E&E,BGETR_separate,0.9078738264669717,0.6945060794259742,-1,-1,0.9331984666575172,0.5320621998773603,{'n_estimators': 10}
