,CV_r2,CV_mse,test_r2_separa_model,test_mse_separa_model
0,0.009605642470285855,0.13311108724884965,0.02028659974899352,0.27822968757483674
1,0.009223282944327647,0.12999438053787069,0.0412519294323045,0.20319653947984093
2,0.007128725343635978,0.1071049719361145,0.011325524169174834,0.16461644705589049
3,0.007124167309808698,0.10574788305874866,0.014934270182452193,0.16428720610969766
4,0.007933221240232697,0.12099483222626976,0.014112401960774753,0.1789639154621967
5,0.00714725168782332,0.10595150019798959,0.014908634458214423,0.16530855665690186
6,0.008950508074731498,0.1330378688189752,0.013174337844557103,0.19570676363114917
7,0.007938655159276848,0.11738830790406166,0.012348707465558554,0.18471670328447562
8,0.006682043891550168,0.10208542476737849,0.013168408463420447,0.1593383508723825
9,0.060150087032583725,0.5674344969045755,0.10316124532469165,0.9743037836694026
10,0.0740643730076831,0.6200627263895994,0.18626048703661502,1.6521506831873236
11,0.030165333744134114,0.3533449550128474,0.047316424139861535,0.734275314652877
12,0.04816164313634518,0.4507135712361059,0.1135949511080876,1.1786614451714883
13,0.04979199295105455,0.44447469607729756,0.09569831207086318,1.0905150328693582
14,0.04923955729512236,0.45365334494616316,0.11380324049418512,1.182929623659765
15,0.0453398247252658,0.3172346195874342,0.05505628735782992,0.7859901295224245
16,0.022412299392391838,0.3452107682790366,0.077880856493019,1.04210816873489
17,0.04620987687347549,0.4260684734124873,0.10452265410355586,1.152866472190434
18,0.024167400936004342,0.2633013168535738,0.05833083266661559,0.3771060556077255
19,0.033337563330738534,0.3685880467922691,0.050288266963826926,0.3024308666406513
20,0.016960169536964186,0.1967738776781189,0.04056085157230086,0.2454002662887198
21,0.017736721186774555,0.2094815520893306,0.05012660852959729,0.2974076074715095
22,0.0188909334114953,0.2281724255905046,0.051055545233761136,0.34410327737799046
23,0.017653545505524684,0.20935086204463174,0.05031526057350181,0.29984485676744416
24,0.020111840467169247,0.23261127939341283,0.045738183854283285,0.29684752064985925
25,0.01673837421949935,0.20580829418477659,0.0449937192334618,0.27918438837940807
26,0.017836948301983083,0.21908703456490194,0.05229462632004406,0.3454809455572912
27,0.017499371091699658,0.11633685312402196,0.03834325064019583,0.2606603748966854
28,0.028342537328924847,0.236596401125993,0.09163429416446456,0.5898243782727705
29,0.007738199409227597,0.06123929368979958,0.015330095551608677,0.11084417473257613
30,0.010491875289383152,0.08042141426365669,0.027693154125562794,0.17053504822596272
31,0.016217309199024133,0.12548439542219558,0.02949925452959295,0.16599213036008192
32,0.010407949621928111,0.08000327406324907,0.02797646625080384,0.1713452646706162
33,0.007920890321627627,0.06671271540148697,0.016026212684261038,0.10949915528640519
34,0.006622489707186143,0.05706497256024577,0.017293166263317603,0.11849458631379005
35,0.01495293131572447,0.11534414480787133,0.02915226295828626,0.15831430322025242
