,CV_r2,CV_mse,test_r2_separa_model,test_mse_separa_model
0,0.010838355247035593,0.15746765437465404,0.021686343148700795,0.3049158115817912
1,0.00946714661936983,0.13449145136727134,0.0416954231918726,0.2091092980989281
2,0.007449692100994375,0.11194459563336695,0.011546611541794946,0.16254038157475556
3,0.007603605334397866,0.11364036340020879,0.01636846919818952,0.18381732293391903
4,0.008082511689978892,0.12267647490896864,0.014942000197288913,0.18765336286591525
5,0.007659716411951987,0.11375792107380553,0.01636331778398303,0.18614632527777117
6,0.009382926577673735,0.13868057075982235,0.016113753064664924,0.22034721235293836
7,0.008343020061721313,0.12271961938332505,0.014301690478687313,0.19816979950927757
8,0.006759128077881009,0.10377925804453367,0.01373181291514436,0.1652308798740831
9,0.058019667922089395,0.5371533902098451,0.10503921883284126,0.9976114884837466
10,0.07855235044896472,0.6316255265697432,0.1931615675020921,1.6748937081640898
11,0.027672025913374403,0.3482582037867679,0.05005475383601333,0.7574753057768949
12,0.0488965098260514,0.4391627337865369,0.1165507129585477,1.1974641043413576
13,0.04579410245179439,0.3328316335448363,0.10024567411705386,1.1064671747969648
14,0.049728488126827876,0.44412967636257855,0.11624640722378561,1.1968407011934559
15,0.05574337155776306,0.333744561945108,0.06674314814775745,0.8383014998599383
16,0.022849520608396155,0.34320578739595375,0.08134035984131004,1.0496644656302772
17,0.04218654214520931,0.3117535408775125,0.10967263504515283,1.1790044259640517
18,0.024558035570157805,0.2659183270957125,0.0555745466658879,0.3668315463241189
19,0.030060072050691465,0.3403522170864518,0.05564068045754388,0.37268898563842584
20,0.017841207340589197,0.19680442183603197,0.04501745468928319,0.2717592968576973
21,0.01772222757749811,0.20706530492150046,0.0522603568975968,0.3054258574173386
22,0.019083082162360186,0.2236486135888993,0.05377669530123563,0.3501012099788485
23,0.017609353768035442,0.20635740859123616,0.0522801633566324,0.3066121382760807
24,0.018078252445929154,0.2053909578770924,0.05086696583794727,0.31763248467510524
25,0.01678255999481299,0.20361097882041237,0.047308249987690454,0.2830564755794271
26,0.017916278608376083,0.21512718002106956,0.055511286955421554,0.3592597885754696
27,0.015973211788949154,0.1031106197743056,0.04219948696636837,0.2765232946375971
28,0.018275944465473513,0.17616366167566766,0.08954297604742417,0.3267036471971921
29,0.009201586140876954,0.07019801399695699,0.015839847886719917,0.12013844044680032
30,0.011435471187769622,0.08556087035176914,0.029166000501999426,0.17250049318808763
31,0.016110731387414437,0.12531517499323747,0.031329512360432805,0.1777363209283918
32,0.011369401741682269,0.08550684514675679,0.029525502667796258,0.17166587834601363
33,0.007208516477498719,0.06355164907784547,0.017358543854147736,0.115149585297149
34,0.006934166232219916,0.05954664889293563,0.01974028258953796,0.12846718011966027
35,0.01496101097108002,0.1161037103955176,0.031142299527850505,0.16608325228062396
