,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param
0,CO2,DT_separate,0.880487264543041,1.8317962177580434,-1,-1,0.8813910033005937,1.8502350252384516,{'criterion': 'squared_error'}
1,CO2,ADBR_separate,0.8451237942428251,2.341718218766368,-1,-1,0.8195145153798956,2.10470489529047,"{'learning_rate': 0.1, 'loss': 'exponential', 'n_estimators': 120}"
2,CO2,GBR_separate,0.9350490005963698,0.9800431339182175,-1,-1,0.9418369479848807,0.8438169669945945,"{'learning_rate': 0.5, 'n_estimators': 200}"
3,CO2,BG_separate,0.9294569483107449,1.0729277438952427,-1,-1,0.9337825937753659,0.9523954692717148,{'n_estimators': 100}
4,CO2,ETR_separate,0.9370560645834873,0.9584177138091341,-1,-1,0.9365565710428551,0.8822012831640101,{'n_estimators': 180}
5,CO2,RF_separate,0.9301307406969015,1.0630427615426672,-1,-1,0.9332997931555563,0.9579719686053757,{'n_estimators': 200}
6,CO2,LGBM_separate,0.9328328969503259,1.0308191968939955,-1,-1,0.9444968836356522,0.7912785771518462,"{'learning_rate': 0.5, 'n_estimators': 200, 'num_leaves': 50}"
7,CO2,BGLGBM_separate,0.9397860908859714,0.9262226891465755,-1,-1,0.9499840682767603,0.6991935700084483,{'n_estimators': 50}
8,CO2,BGETR_separate,0.9389883538667171,0.9288861029927487,-1,-1,0.936299362463999,0.8770131578653549,{'n_estimators': 10}
9,CFCs,DT_separate,0.7767109149173963,2.129877714810353,-1,-1,0.869379229687861,1.9168145828001983,{'criterion': 'friedman_mse'}
10,CFCs,ADBR_separate,0.6489323460467402,3.1527197874739534,-1,-1,0.9262193586709432,0.7403078023441533,"{'learning_rate': 0.1, 'loss': 'linear', 'n_estimators': 200}"
11,CFCs,GBR_separate,0.9136640962053099,0.8385625715216662,-1,-1,0.9537862489641539,0.48181764821772244,"{'learning_rate': 0.1, 'n_estimators': 200}"
12,CFCs,BG_separate,0.8063328638888914,1.7321828288040677,-1,-1,0.920441978537514,0.9823877523679404,{'n_estimators': 100}
13,CFCs,ETR_separate,0.8765507078941239,1.0624839316443715,-1,-1,0.9507893046407441,0.5207534207189846,{'n_estimators': 180}
14,CFCs,RF_separate,0.8113663020806683,1.6959986610803288,-1,-1,0.9178208466699099,1.0260404841129591,{'n_estimators': 120}
15,CFCs,LGBM_separate,0.9183973654246038,0.8306048995661619,-1,-1,0.9392963735414606,0.6774826718834214,"{'learning_rate': 0.5, 'n_estimators': 200, 'num_leaves': 20}"
16,CFCs,BGLGBM_separate,0.8968178305451134,0.9032444320927258,-1,-1,0.9612981603483628,0.38999485517787313,{'n_estimators': 50}
17,CFCs,BGETR_separate,0.8864577029678644,1.0248791703835538,-1,-1,0.9595616793674143,0.40739569298691636,{'n_estimators': 10}
18,Methane,DT_separate,0.8498193441057194,1.6872519668087314,-1,-1,0.9021006374907733,1.38107789827476,{'criterion': 'squared_error'}
19,Methane,ADBR_separate,0.8054643295751609,2.1687081364791903,-1,-1,0.7875815839818496,2.3672506439821337,"{'learning_rate': 1, 'loss': 'square', 'n_estimators': 100}"
20,Methane,GBR_separate,0.8940658840175407,1.2155316286255955,-1,-1,0.9417655702031743,0.7849998875749615,"{'learning_rate': 0.5, 'n_estimators': 200}"
21,Methane,BG_separate,0.9120925657337589,1.0215290281766047,-1,-1,0.9344253811015731,0.8667605538307719,{'n_estimators': 100}
22,Methane,ETR_separate,0.9149113435894082,0.9900272745278464,-1,-1,0.9375336092134102,0.8220554763925748,{'n_estimators': 180}
23,Methane,RF_separate,0.912531274735003,1.0169213595225612,-1,-1,0.9346366948393039,0.8662139206225337,{'n_estimators': 200}
24,Methane,LGBM_separate,0.8960290255177481,1.209215395939875,-1,-1,0.9486260087394464,0.7306693615937371,"{'learning_rate': 0.5, 'n_estimators': 200, 'num_leaves': 50}"
25,Methane,BGLGBM_separate,0.9138993826444108,1.0057585344487936,-1,-1,0.9449286505001946,0.7392220024963582,{'n_estimators': 50}
26,Methane,BGETR_separate,0.9152459723906213,0.9841341425124526,-1,-1,0.9324176953118792,0.8733667540626648,{'n_estimators': 10}
27,E&E,DT_separate,0.8430016724949428,1.2057808841416964,-1,-1,0.837918678796465,1.4013255571544807,{'criterion': 'friedman_mse'}
28,E&E,ADBR_separate,0.7403640567636642,1.9959138728433985,-1,-1,0.5395336327067328,2.1192178408331235,"{'learning_rate': 0.5, 'loss': 'linear', 'n_estimators': 50}"
29,E&E,GBR_separate,0.9212319657839692,0.6118641873477729,-1,-1,0.9207060606712801,0.6636929325159587,"{'learning_rate': 0.5, 'n_estimators': 200}"
30,E&E,BG_separate,0.8995900518189746,0.7888051587194876,-1,-1,0.8754827725879755,1.0693099788410965,{'n_estimators': 100}
31,E&E,ETR_separate,0.9127685344603877,0.6771902691772194,-1,-1,0.8981768462273826,0.8458686051387251,{'n_estimators': 200}
32,E&E,RF_separate,0.899131771086205,0.7907123003887008,-1,-1,0.879651978839148,1.0262731093972102,{'n_estimators': 180}
33,E&E,LGBM_separate,0.9228236271795079,0.6223719327994007,-1,-1,0.9355986296607157,0.5211957777367786,"{'learning_rate': 0.5, 'n_estimators': 200, 'num_leaves': 30}"
34,E&E,BGLGBM_separate,0.9341282390989736,0.5365853772619082,-1,-1,0.9426699217549054,0.44035032264018925,{'n_estimators': 50}
35,E&E,BGETR_separate,0.9137086617738033,0.6718247347514857,-1,-1,0.8927927433948771,0.8514522881751304,{'n_estimators': 10}
