,CV_r2,CV_mse,test_r2_separa_model,test_mse_separa_model
0,0.00985221258690465,0.1376551937757166,0.020615300162391607,0.2819813352386288
1,0.00922640502438558,0.12997837410083973,0.04111893904707608,0.19966391913569093
2,0.00734082513421019,0.10894545487722203,0.011030980577427836,0.16369427914641893
3,0.007379624499631882,0.10975480642669014,0.015108281057541275,0.168182931834286
4,0.008067413606128233,0.1229947050928786,0.014285312461903598,0.18104827705964072
5,0.007405951997450674,0.11008407265581348,0.015085477442791612,0.1691501079280343
6,0.00934431286238307,0.1394300145360845,0.013681404031491963,0.20246078659757327
7,0.008225458700326866,0.12204128351383559,0.01269329436406473,0.1876988842546614
8,0.0068097606320613145,0.1039945683041455,0.013327328932802926,0.16103828220793634
9,0.059240755276635394,0.5554024100264827,0.10323463283969103,0.9774289529165265
10,0.07424347962221692,0.619017259355061,0.1874114805368764,1.6567204565263216
11,0.029979166128540978,0.35235723955236903,0.0478799409228995,0.7387420274200631
12,0.048287089257124424,0.4501628226776747,0.11411638404626304,1.1834819890092223
13,0.04981837212485094,0.4378466212356967,0.09603831771224122,1.0910791330921035
14,0.049199463281833125,0.45262880439566555,0.11400579285352307,1.1834559665454367
15,0.04677385578448117,0.32396004070018714,0.056117132650749996,0.787216624214473
16,0.022403771070828044,0.3444925337753538,0.07773553218485962,1.0404176249180344
17,0.04617446353515355,0.4196102808346378,0.1051609530722632,1.1564978008192086
18,0.024466660018986515,0.2644069906254918,0.057903970176758454,0.376079189932664
19,0.03445732555947066,0.3835007526974197,0.05063419697890801,0.3087402798646814
20,0.01693554605415453,0.19323476750497937,0.04053961268517386,0.24478698842703803
21,0.017736031126167853,0.2080581477631025,0.05071999420688717,0.30081650467819254
22,0.018959256267096932,0.22807851129561574,0.05151999838405984,0.34766084896838745
23,0.017672519386306366,0.20831164580419415,0.05085975243600593,0.3029028079457206
24,0.0202127143768575,0.23256551599857875,0.0459562170901912,0.2972802925567723
25,0.016815402872160063,0.20631427950757047,0.04508979876877098,0.2794619101135436
26,0.017862633316506265,0.21869163980326514,0.05267814690319301,0.34841082463012985
27,0.017763491456057538,0.11815792988692264,0.038230017523313745,0.25641945408154215
28,0.02518232216063162,0.2130602917092064,0.09449096461792258,0.6246956554244627
29,0.007883948024141621,0.06166154852815709,0.01540382417554543,0.11126508724112288
30,0.010881980264381561,0.08366856678138933,0.02764345623465527,0.16679725343470211
31,0.016561339430979857,0.12820037270155082,0.030229911192209614,0.16842317879713806
32,0.010814418413404202,0.0832128598543407,0.027943586051164607,0.16739156909203362
33,0.007947989639237655,0.0673697405297518,0.016264165757465362,0.10935114874152642
34,0.006761140453175091,0.05807247295975787,0.01748912503585448,0.11860855540157936
35,0.015178655523621581,0.11715201644535041,0.029849092564826082,0.16015355408680265
