,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param
0,CO2,DT_separate,0.887837115926047,1.8406045172538252,-1,-1,0.8613876562071507,1.5688300678818914,{'criterion': 'friedman_mse'}
1,CO2,ADBR_separate,0.8539524956647522,2.3789879365231323,-1,-1,0.7105302826811545,2.2511498691089504,"{'learning_rate': 0.1, 'loss': 'exponential', 'n_estimators': 100}"
2,CO2,GBR_separate,0.9441206890978584,0.9117104419039933,-1,-1,0.928493183866279,0.7448719869439879,"{'learning_rate': 0.5, 'n_estimators': 200}"
3,CO2,BG_separate,0.9357222289406073,1.05314996043702,-1,-1,0.9114044494227144,0.8993273911566697,{'n_estimators': 100}
4,CO2,ETR_separate,0.9395543237659169,0.9876642651667094,-1,-1,0.9145452890921133,0.8553470355472245,{'n_estimators': 200}
5,CO2,RF_separate,0.9352590382647008,1.060652630692682,-1,-1,0.9122858274173281,0.8925917114966253,{'n_estimators': 180}
6,CO2,LGBM_separate,0.9384907710415857,1.0096908904894066,-1,-1,0.9336769432328232,0.7083225589750758,"{'learning_rate': 0.5, 'n_estimators': 200, 'num_leaves': 50}"
7,CO2,BGLGBM_separate,0.9447234496661967,0.9073357539991542,-1,-1,0.9314734988994139,0.7047384428724043,{'n_estimators': 50}
8,CO2,BGETR_separate,0.9413121149674671,0.9604521302276956,-1,-1,0.915195448621554,0.8347184116290243,{'n_estimators': 10}
9,CFCs,DT_separate,0.6321116647746103,3.3779010219126833,-1,-1,0.8524275287127006,2.290285903952108,{'criterion': 'friedman_mse'}
10,CFCs,ADBR_separate,0.5621444528222653,3.756184815394021,-1,-1,0.906372972588375,1.1955476409927925,"{'learning_rate': 0.5, 'loss': 'linear', 'n_estimators': 50}"
11,CFCs,GBR_separate,0.8470824239440736,1.7629314193773844,-1,-1,0.9019177315339929,1.373625703607247,"{'learning_rate': 0.1, 'n_estimators': 200}"
12,CFCs,BG_separate,0.7349726313308661,2.7580944147022493,-1,-1,0.9000055212333531,1.4312765975551835,{'n_estimators': 100}
13,CFCs,ETR_separate,0.7728809879591998,2.5341132817920298,-1,-1,0.9617078104916649,0.5407192011716689,{'n_estimators': 100}
14,CFCs,RF_separate,0.7348838824072275,2.7527039541008715,-1,-1,0.8988331040728178,1.4557541010470003,{'n_estimators': 120}
15,CFCs,LGBM_separate,0.8481596011761701,1.5443162212897332,-1,-1,0.9354369323997636,0.9140458277341056,"{'learning_rate': 0.5, 'n_estimators': 200, 'num_leaves': 20}"
16,CFCs,BGLGBM_separate,0.8499447327122829,1.805351613128923,-1,-1,0.9577155198063972,0.5662359562576246,{'n_estimators': 50}
17,CFCs,BGETR_separate,0.791027298528457,2.5100677127719195,-1,-1,0.9658125425102889,0.4603476540554866,{'n_estimators': 10}
18,Methane,DT_separate,0.8370000896357987,1.8741569864861247,-1,-1,0.9018190491775031,1.469858603416876,{'criterion': 'absolute_error'}
19,Methane,ADBR_separate,0.8212288092924457,2.0580391170102477,-1,-1,0.8137097383420216,2.314428787911377,"{'learning_rate': 1, 'loss': 'square', 'n_estimators': 180}"
20,Methane,GBR_separate,0.9099582056686131,1.0507267147856871,-1,-1,0.9378301608387803,0.876044606691761,"{'learning_rate': 0.5, 'n_estimators': 200}"
21,Methane,BG_separate,0.9085950519888811,1.0514871358848126,-1,-1,0.9314309629325652,0.9590555359845455,{'n_estimators': 100}
22,Methane,ETR_separate,0.9070341503226949,1.0671993779613627,-1,-1,0.9179857728659274,1.1273479879301074,{'n_estimators': 200}
23,Methane,RF_separate,0.9086005852324975,1.0513856660740835,-1,-1,0.9313177788811611,0.9602562113135886,{'n_estimators': 200}
24,Methane,LGBM_separate,0.9031569877049016,1.1291186041383876,-1,-1,0.9252521347485059,1.0078236099892774,"{'learning_rate': 0.5, 'n_estimators': 200, 'num_leaves': 30}"
25,Methane,BGLGBM_separate,0.9188721489495562,0.9424488563966464,-1,-1,0.9459423058080044,0.7793733457229406,{'n_estimators': 50}
26,Methane,BGETR_separate,0.9085058099741599,1.054213208192199,-1,-1,0.912679315397632,1.1850055515930573,{'n_estimators': 10}
27,E&E,DT_separate,0.8739644836564875,0.9752162294838641,-1,-1,0.798145994205716,1.4104568849018542,{'criterion': 'friedman_mse'}
28,E&E,ADBR_separate,0.7714215637410284,1.7952859411744604,-1,-1,0.4008468030447041,6.636140415405204,"{'learning_rate': 2, 'loss': 'square', 'n_estimators': 200}"
29,E&E,GBR_separate,0.9290465962205114,0.5536641560471974,-1,-1,0.9260877379314325,0.5429954941597134,"{'learning_rate': 0.5, 'n_estimators': 200}"
30,E&E,BG_separate,0.911543208103429,0.6871303325438809,-1,-1,0.8421382842395628,1.042363347912578,{'n_estimators': 100}
31,E&E,ETR_separate,0.9134540341275349,0.6686246116866339,-1,-1,0.8603575997161146,0.9394183523600342,{'n_estimators': 120}
32,E&E,RF_separate,0.911593853355475,0.6869543959849238,-1,-1,0.84272291527417,1.0389423131279105,{'n_estimators': 100}
33,E&E,LGBM_separate,0.9398372092512208,0.47430451791461364,-1,-1,0.9152583114172718,0.5742726519762722,"{'learning_rate': 0.1, 'n_estimators': 200, 'num_leaves': 30}"
34,E&E,BGLGBM_separate,0.9409996004924137,0.4662221890858621,-1,-1,0.9145774559277602,0.5729344960638901,{'n_estimators': 50}
35,E&E,BGETR_separate,0.9126863561229905,0.6761298209594622,-1,-1,0.8644749431803626,0.8972323230699986,{'n_estimators': 10}
