,CV_r2,CV_mse,test_r2_separa_model,test_mse_separa_model
0,0.8938478359952284,1.6093588833577108,0.8878480401171248,1.5424500936784569
1,0.8426173539449443,2.389207394298414,0.789333971733976,2.268569463339692
2,0.9440608141579467,0.8497575176956058,0.9428307928196014,0.7788937909573551
3,0.934386888684515,0.9992605599765276,0.9316427564563633,0.9076195947726365
4,0.9373580586328192,0.9526884091217812,0.9313222007785164,0.9175845290932035
5,0.9345722944102377,0.9966914394704961,0.9314868635687535,0.9091247470355792
6,0.9397407201539653,0.9169768844394933,0.9441193340873201,0.7718144362514239
7,0.94667346276876,0.8136258715953569,0.9448300103945813,0.7374054384973076
8,0.9390094055961469,0.9287525673851346,0.9324121594855067,0.8914142247637357
9,0.777880190780894,1.897105258975795,0.8015189348683583,2.3062592686161416
10,0.7141583550134734,2.385793684506193,0.7006679948751281,2.7359494600909233
11,0.8894365410672919,1.0834089805097658,0.8956332451415139,1.2065422371112533
12,0.8123049004687135,1.6750431505890866,0.8178229158440037,1.9634811639730203
13,0.8707948557150473,1.1891159981186523,0.8580172832998908,1.5750584745259693
14,0.8129277076140524,1.6697869919467,0.8173215837417632,1.9791533691798306
15,0.8820070753731428,1.002291305274246,0.9033815960860216,1.2572245056285423
16,0.8969268445919909,1.0403758623281851,0.8810031776260163,1.42797527068508
17,0.8747023195379211,1.1661595274204042,0.8573663749902146,1.5089760366411016
18,0.8300351216980392,1.9795345658737489,0.8527957935698616,1.8140630429814595
19,0.8040107873813214,2.2705236317487016,0.7870064641694668,2.195848213690865
20,0.8982733243760815,1.1847820454497118,0.9083598363258251,1.0525317816783277
21,0.900158946040714,1.1788889288270172,0.9036151326394228,1.0695802289905567
22,0.9065231599766723,1.1074754451587008,0.9041588315560586,1.0514826495225613
23,0.9006361696338412,1.173621877145289,0.9034907505781447,1.068614852821755
24,0.9009900724946341,1.1664808833236273,0.9098854574675163,1.0333110906487795
25,0.9139526205440144,1.018337726178608,0.9195489090535444,0.8951301244414658
26,0.9071336919977333,1.1023384736477686,0.9016554973600939,1.0617392921335167
27,0.841116012812012,1.2149028698968432,0.8514015442790168,1.1527342485253096
28,0.7445213263705935,1.9836256995000419,0.5682435923814398,1.9392538566200483
29,0.9306582222390772,0.5326093325193185,0.9358872258996339,0.5091310766216467
30,0.8995030101902646,0.7747649816212845,0.897107438259825,0.7502511182151003
31,0.8992698862526664,0.7720398956792667,0.8972251218487027,0.7333526902852655
32,0.8998658875161312,0.7723726649469953,0.8970548998618533,0.7495231090753589
33,0.9307368579211253,0.5345278942497527,0.9339361927063813,0.49282993027317396
34,0.9372049238242962,0.48664439441782065,0.9388806818805275,0.45008766722624516
35,0.900443574551916,0.7649083075120218,0.8966212361868774,0.7209288477210355
