,CV_r2,CV_mse,test_r2_separa_model,test_mse_separa_model
0,0.011897732623033569,0.17505336404820326,0.02267624534688549,0.30451812249267063
1,0.009470789283352803,0.13451789422459565,0.04185815461805786,0.1978645283940387
2,0.008077953129801276,0.11871012360370377,0.012179476510084013,0.16254853544172027
3,0.008687154895187787,0.12904983707592055,0.017187362896707158,0.19859978886528687
4,0.009064076850961778,0.13618566462608644,0.016223039700531808,0.2040989783628993
5,0.008689112471395777,0.12882469668180438,0.01723674985491209,0.20074083516857477
6,0.010967097795590613,0.1628187601945359,0.018278625873111368,0.2448771277326573
7,0.009651140983144724,0.14291739982110235,0.015860525220262118,0.21823826015758585
8,0.007528725778439025,0.11432140389524494,0.014771025102494622,0.17931657687178051
9,0.05741762520260628,0.5401662618328466,0.10585093598911785,1.005900280449464
10,0.07928501737275122,0.6386037408927103,0.19322003616161834,1.679059935360182
11,0.028334886844881623,0.3526334270963063,0.051569297180273206,0.7720436902986693
12,0.049197799524119144,0.4444527320113476,0.11731870999145182,1.2053231242636675
13,0.04716269653716632,0.3389467584002901,0.10232874527584612,1.1251841382696721
14,0.05037196828346216,0.4490288724814392,0.11731584567875439,1.2094201833249714
15,0.05784898902798061,0.33386483828619135,0.06566320956765592,0.8549480064209838
16,0.022937427584821084,0.34412187323536764,0.08060275410131593,1.052495712029883
17,0.042530150295922185,0.3058812190749611,0.11179983982228779,1.2013973451527495
18,0.024073236370990566,0.2522082191568276,0.059217272380605215,0.3993716774780447
19,0.02916026173488271,0.31626768645914244,0.064072718533368,0.4101820316690464
20,0.017498451111966382,0.19474989323375008,0.04496481438183883,0.2768879631906135
21,0.017520944653691094,0.19811893138332531,0.054863941155808525,0.3219323974283401
22,0.018731633143477016,0.21446785592494966,0.055704114123464765,0.3633332400765799
23,0.01736992619764713,0.19753177962883284,0.055030344460690966,0.32370866559188954
24,0.01694428915189496,0.18890050145671,0.05133906735289163,0.32195191665449935
25,0.016607951131897784,0.2002474320455256,0.04681667062929381,0.2842866205402877
26,0.017650804693346477,0.20813793404057654,0.05764169205720473,0.3750714282213033
27,0.015548117752134204,0.09742027639673136,0.03910310894686144,0.2588841030293038
28,0.017971286399352575,0.17598223924524306,0.08099215514525847,0.3183731830086145
29,0.0066511389981402935,0.058241535654049895,0.016899522264824517,0.13126406932526208
30,0.01154165203725689,0.08954722580899918,0.02746030464959026,0.1589198036987863
31,0.015462128772448834,0.12262514575340716,0.03331305412059041,0.1826744325631464
32,0.011609187495325517,0.08986498988571853,0.027746082029960612,0.1592603310893792
33,0.006839134052569058,0.06409826244142591,0.017036831826966543,0.11358293037904352
34,0.007021416126126789,0.062210278617920896,0.01965610252470891,0.12478717657513604
35,0.014315565975826273,0.11364463901556272,0.033040779880667594,0.16711398599467697
