,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param
0,CO2,DT_separate,0.8985387440335874,1.5265992567644422,-1,-1,0.8679612436392615,1.7323930284043916,{'criterion': 'friedman_mse'}
1,CO2,ADBR_separate,0.8454359993571685,2.3354616613729418,-1,-1,0.7522929258365872,2.532093624641989,"{'learning_rate': 0.1, 'loss': 'exponential', 'n_estimators': 120}"
2,CO2,GBR_separate,0.950553904241661,0.7460399699642362,-1,-1,0.9132178115672351,1.1034685651734415,"{'learning_rate': 0.5, 'n_estimators': 200}"
3,CO2,BG_separate,0.9400724659608548,0.9159011183307945,-1,-1,0.9108254254480758,1.1231184970836077,{'n_estimators': 100}
4,CO2,ETR_separate,0.9464152048669925,0.8226288889593724,-1,-1,0.9290247549163674,0.928566121140922,{'n_estimators': 200}
5,CO2,RF_separate,0.9401187708275491,0.9164844530552048,-1,-1,0.91211181738036,1.1051790721533734,{'n_estimators': 150}
6,CO2,LGBM_separate,0.9446266824913154,0.8509280738106092,-1,-1,0.9441304983934898,0.7607148100975857,"{'learning_rate': 0.5, 'n_estimators': 200, 'num_leaves': 50}"
7,CO2,BGLGBM_separate,0.9517319613589457,0.747740161090599,-1,-1,0.9362854051129741,0.8079092173958831,{'n_estimators': 30}
8,CO2,BGETR_separate,0.945785052157342,0.8346902599911885,-1,-1,0.9292974912210537,0.9186633304454005,{'n_estimators': 10}
9,CFCs,DT_separate,0.8192975276305171,2.32310670281463,-1,-1,0.902171300997516,0.377278883282077,{'criterion': 'friedman_mse'}
10,CFCs,ADBR_separate,0.7930992094262999,2.664033696799456,-1,-1,0.7741319841016829,1.1515574580432997,"{'learning_rate': 0.5, 'loss': 'square', 'n_estimators': 50}"
11,CFCs,GBR_separate,0.8888277125435342,1.6059431702311446,-1,-1,0.8859483453029764,0.4742292823342742,"{'learning_rate': 0.1, 'n_estimators': 200}"
12,CFCs,BG_separate,0.8464134210673363,2.0125388221252463,-1,-1,0.9480789500251199,0.18261702035878843,{'n_estimators': 100}
13,CFCs,ETR_separate,0.8668247613289359,1.798268783683066,-1,-1,0.9792427275675488,0.06994678922303448,{'n_estimators': 200}
14,CFCs,RF_separate,0.8462119704877269,2.0129969389642377,-1,-1,0.9497495574877458,0.17604469790372568,{'n_estimators': 120}
15,CFCs,LGBM_separate,0.9109239759857921,1.2199831465915352,-1,-1,0.937167991332278,0.235792164952013,"{'learning_rate': 0.5, 'n_estimators': 200, 'num_leaves': 20}"
16,CFCs,BGLGBM_separate,0.8999798468030008,1.3885175782862678,-1,-1,0.9479195983225727,0.20082862611674146,{'n_estimators': 30}
17,CFCs,BGETR_separate,0.8760418421723379,1.6772544969667105,-1,-1,0.9778267959103554,0.07308326128013565,{'n_estimators': 10}
18,Methane,DT_separate,0.8446595688148332,1.8338854968051905,-1,-1,0.8755801098016736,1.5192556922411866,{'criterion': 'friedman_mse'}
19,Methane,ADBR_separate,0.8275557259389444,2.0365423330742436,-1,-1,0.8090070074971498,1.9507622832870104,"{'learning_rate': 1, 'loss': 'square', 'n_estimators': 200}"
20,Methane,GBR_separate,0.9097990228071481,1.0769636797411126,-1,-1,0.9487190518625265,0.6185729172863029,"{'learning_rate': 0.5, 'n_estimators': 200}"
21,Methane,BG_separate,0.9174535695404469,0.9853092154775676,-1,-1,0.9236442038954656,0.9097552011825905,{'n_estimators': 100}
22,Methane,ETR_separate,0.9288896045067755,0.8454732105768615,-1,-1,0.9367667137686099,0.735475542310626,{'n_estimators': 180}
23,Methane,RF_separate,0.9181814586735948,0.9785521900506998,-1,-1,0.9239933793397982,0.9037143008243017,{'n_estimators': 200}
24,Methane,LGBM_separate,0.9270565679349682,0.8850500912376587,-1,-1,0.9428284426035124,0.6872331837019828,"{'learning_rate': 0.1, 'n_estimators': 200, 'num_leaves': 50}"
25,Methane,BGLGBM_separate,0.9310405721720618,0.8279399492335309,-1,-1,0.9473194034032394,0.6267366185139951,{'n_estimators': 50}
26,Methane,BGETR_separate,0.9276531687888069,0.8600020033789748,-1,-1,0.9355365169634469,0.748660344008954,{'n_estimators': 10}
27,E&E,DT_separate,0.8629620475779257,0.9707775256977266,-1,-1,0.8549679568726672,1.2814002004473095,{'criterion': 'friedman_mse'}
28,E&E,ADBR_separate,0.7735611769239654,1.598984749013963,-1,-1,0.6466090099613471,1.862077416636708,"{'learning_rate': 2, 'loss': 'square', 'n_estimators': 200}"
29,E&E,GBR_separate,0.9468713029703959,0.37332428182550814,-1,-1,0.9236397298243475,0.6733202021206722,"{'learning_rate': 0.5, 'n_estimators': 200}"
30,E&E,BG_separate,0.9039846752125026,0.6787334895239427,-1,-1,0.8867491839769702,0.9365564829102226,{'n_estimators': 100}
31,E&E,ETR_separate,0.9194822479763973,0.5651008541501863,-1,-1,0.903269950811193,0.8034193951030659,{'n_estimators': 200}
32,E&E,RF_separate,0.9040958962967418,0.6780690535824151,-1,-1,0.8867041534042309,0.9385324182313527,{'n_estimators': 100}
33,E&E,LGBM_separate,0.9491390908787973,0.3581018955964904,-1,-1,0.9231423831458537,0.6540113438692446,"{'learning_rate': 0.1, 'n_estimators': 200, 'num_leaves': 30}"
34,E&E,BGLGBM_separate,0.9480681526367775,0.36438882796592037,-1,-1,0.9194344951077582,0.6736539518422016,{'n_estimators': 50}
35,E&E,BGETR_separate,0.9166721853450153,0.5847013620124233,-1,-1,0.8938276760339696,0.8492406246905818,{'n_estimators': 10}
